@relation ./ML-assignments/Assignment6/databases_disc/databases_EWD2_arff/vowel0/EWD2vowel0-5-4tra.dat

@attribute  numeric
@attribute 0 numeric
@attribute 1 numeric
@attribute 2 numeric
@attribute 3 numeric
@attribute 4 numeric
@attribute 5 numeric
@attribute 6 numeric
@attribute 7 numeric
@attribute 8 numeric
@attribute 9 numeric
@attribute 10 numeric
@attribute 11 numeric
@attribute 12 numeric
@attribute Class {' negative'}
@data
462,4.0,3.0,0.0,1.0,3.0,1.0,2.0,2.0,3.0,1.0,2.0,1.0,1.0,' negativ
463,4.0,3.0,0.0,0.0,3.0,2.0,2.0,1.0,3.0,1.0,2.0,2.0,2.0,' negativ
464,4.0,3.0,0.0,1.0,1.0,2.0,2.0,2.0,3.0,2.0,2.0,1.0,2.0,' negativ
465,4.0,3.0,0.0,1.0,1.0,2.0,3.0,3.0,3.0,2.0,2.0,1.0,1.0,' negativ
466,4.0,3.0,0.0,3.0,0.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,' negativ
467,4.0,3.0,0.0,3.0,1.0,1.0,2.0,1.0,1.0,3.0,1.0,2.0,1.0,' negativ
468,4.0,3.0,0.0,2.0,2.0,0.0,2.0,1.0,3.0,2.0,1.0,2.0,2.0,' negativ
469,4.0,3.0,0.0,3.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,' negativ
470,4.0,3.0,0.0,1.0,4.0,2.0,1.0,0.0,2.0,2.0,3.0,2.0,2.0,' negativ
471,4.0,3.0,0.0,1.0,3.0,0.0,2.0,3.0,3.0,2.0,1.0,2.0,1.0,' negativ
472,4.0,3.0,0.0,1.0,1.0,2.0,2.0,2.0,3.0,2.0,2.0,1.0,2.0,' negativ
473,4.0,3.0,0.0,3.0,1.0,1.0,2.0,1.0,1.0,3.0,1.0,2.0,1.0,' negativ
474,4.0,3.0,0.0,2.0,2.0,0.0,1.0,1.0,3.0,2.0,1.0,2.0,2.0,' negativ
475,4.0,3.0,0.0,3.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,' negativ
476,4.0,3.0,0.0,2.0,3.0,0.0,1.0,2.0,2.0,3.0,2.0,1.0,1.0,' negativ
477,4.0,3.0,0.0,1.0,4.0,2.0,1.0,0.0,2.0,2.0,3.0,3.0,2.0,' negativ
478,4.0,3.0,0.0,1.0,2.0,1.0,2.0,2.0,3.0,2.0,1.0,1.0,2.0,' negativ
479,4.0,3.0,0.0,1.0,1.0,2.0,3.0,3.0,2.0,2.0,1.0,0.0,1.0,' negativ
480,4.0,3.0,0.0,3.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,' negativ
481,4.0,3.0,0.0,3.0,1.0,1.0,2.0,1.0,2.0,3.0,1.0,2.0,1.0,' negativ
482,4.0,3.0,0.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,' negativ
483,4.0,3.0,0.0,2.0,2.0,1.0,1.0,2.0,3.0,2.0,2.0,1.0,2.0,' negativ
484,4.0,3.0,0.0,1.0,4.0,2.0,1.0,1.0,2.0,3.0,2.0,3.0,2.0,' negativ
485,4.0,3.0,0.0,1.0,3.0,0.0,2.0,3.0,2.0,1.0,1.0,2.0,1.0,' negativ
486,4.0,3.0,0.0,0.0,3.0,2.0,2.0,2.0,2.0,2.0,1.0,3.0,2.0,' negativ
487,4.0,3.0,0.0,1.0,2.0,2.0,2.0,2.0,3.0,2.0,1.0,1.0,2.0,' negativ
488,4.0,3.0,0.0,2.0,1.0,1.0,2.0,4.0,2.0,2.0,2.0,1.0,2.0,' negativ
489,4.0,3.0,0.0,3.0,1.0,1.0,2.0,3.0,1.0,2.0,3.0,2.0,1.0,' negativ
490,4.0,3.0,0.0,2.0,3.0,2.0,0.0,2.0,2.0,3.0,3.0,2.0,0.0,' negativ
491,4.0,3.0,0.0,0.0,2.0,1.0,3.0,2.0,2.0,2.0,2.0,3.0,1.0,' negativ
492,4.0,3.0,0.0,1.0,1.0,1.0,2.0,3.0,1.0,3.0,3.0,0.0,2.0,' negativ
493,4.0,3.0,0.0,2.0,0.0,1.0,3.0,3.0,3.0,2.0,3.0,1.0,1.0,' negativ
494,4.0,3.0,0.0,3.0,1.0,1.0,2.0,4.0,2.0,2.0,2.0,1.0,2.0,' negativ
495,4.0,3.0,0.0,3.0,1.0,0.0,2.0,3.0,1.0,2.0,2.0,1.0,1.0,' negativ
496,4.0,3.0,0.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,' negativ
497,4.0,3.0,0.0,3.0,2.0,1.0,1.0,3.0,3.0,2.0,1.0,3.0,1.0,' negativ
498,4.0,3.0,0.0,1.0,3.0,3.0,1.0,1.0,1.0,2.0,4.0,3.0,2.0,' negativ
499,4.0,3.0,0.0,1.0,3.0,1.0,2.0,3.0,1.0,3.0,3.0,2.0,1.0,' negativ
500,4.0,3.0,0.0,0.0,3.0,1.0,3.0,2.0,1.0,3.0,2.0,3.0,1.0,' negativ
501,4.0,3.0,0.0,3.0,1.0,1.0,2.0,3.0,1.0,3.0,2.0,1.0,2.0,' negativ
502,4.0,3.0,0.0,3.0,1.0,0.0,2.0,3.0,1.0,2.0,3.0,1.0,1.0,' negativ
503,4.0,3.0,0.0,2.0,2.0,3.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,' negativ
504,4.0,3.0,0.0,3.0,2.0,1.0,0.0,3.0,3.0,2.0,1.0,3.0,1.0,' negativ
505,4.0,3.0,0.0,1.0,3.0,3.0,1.0,1.0,1.0,2.0,4.0,3.0,2.0,' negativ
506,4.0,3.0,0.0,1.0,3.0,1.0,2.0,3.0,2.0,3.0,3.0,2.0,2.0,' negativ
507,4.0,3.0,0.0,0.0,3.0,1.0,2.0,2.0,2.0,3.0,2.0,3.0,1.0,' negativ
508,4.0,3.0,0.0,1.0,1.0,2.0,2.0,3.0,1.0,2.0,3.0,1.0,2.0,' negativ
509,4.0,3.0,0.0,2.0,0.0,1.0,3.0,3.0,3.0,3.0,3.0,2.0,1.0,' negativ
510,4.0,3.0,0.0,3.0,1.0,1.0,2.0,3.0,2.0,3.0,2.0,1.0,2.0,' negativ
511,4.0,3.0,0.0,3.0,2.0,1.0,2.0,3.0,1.0,2.0,2.0,2.0,1.0,' negativ
512,4.0,3.0,0.0,3.0,2.0,2.0,0.0,3.0,3.0,2.0,1.0,3.0,1.0,' negativ
513,4.0,3.0,0.0,2.0,3.0,4.0,1.0,1.0,2.0,3.0,2.0,3.0,1.0,' negativ
514,4.0,3.0,0.0,1.0,3.0,3.0,0.0,1.0,2.0,2.0,4.0,2.0,2.0,' negativ
515,4.0,3.0,0.0,1.0,2.0,1.0,1.0,3.0,1.0,3.0,3.0,3.0,2.0,' negativ
516,4.0,3.0,0.0,0.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,1.0,' negativ
517,4.0,3.0,0.0,2.0,0.0,1.0,3.0,3.0,3.0,2.0,3.0,2.0,1.0,' negativ
518,4.0,3.0,0.0,3.0,2.0,2.0,0.0,2.0,3.0,3.0,2.0,2.0,1.0,' negativ
519,4.0,3.0,0.0,3.0,2.0,2.0,0.0,2.0,3.0,3.0,1.0,3.0,1.0,' negativ
520,4.0,3.0,0.0,1.0,2.0,2.0,2.0,3.0,1.0,2.0,3.0,3.0,3.0,' negativ
521,4.0,3.0,0.0,0.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,2.0,' negativ
522,4.0,3.0,0.0,1.0,1.0,2.0,2.0,3.0,2.0,3.0,3.0,2.0,1.0,' negativ
523,4.0,3.0,0.0,2.0,0.0,1.0,2.0,3.0,4.0,2.0,3.0,2.0,1.0,' negativ
524,4.0,3.0,0.0,2.0,1.0,2.0,2.0,4.0,2.0,2.0,2.0,1.0,2.0,' negativ
525,4.0,3.0,0.0,3.0,2.0,1.0,1.0,3.0,1.0,2.0,2.0,2.0,1.0,' negativ
526,4.0,3.0,0.0,3.0,2.0,3.0,0.0,1.0,3.0,3.0,2.0,3.0,1.0,' negativ
527,4.0,3.0,0.0,2.0,2.0,3.0,1.0,2.0,3.0,3.0,1.0,3.0,1.0,' negativ
528,4.0,3.0,0.0,1.0,3.0,4.0,1.0,1.0,1.0,2.0,3.0,3.0,2.0,' negativ
529,4.0,3.0,0.0,0.0,3.0,2.0,2.0,2.0,2.0,3.0,2.0,4.0,2.0,' negativ
530,4.0,3.0,0.0,1.0,1.0,2.0,2.0,3.0,1.0,2.0,3.0,2.0,2.0,' negativ
531,4.0,3.0,0.0,3.0,1.0,1.0,2.0,4.0,2.0,3.0,2.0,1.0,1.0,' negativ
532,4.0,3.0,0.0,3.0,1.0,2.0,1.0,3.0,1.0,2.0,1.0,2.0,2.0,' negativ
533,4.0,3.0,0.0,3.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,3.0,1.0,' negativ
534,4.0,3.0,0.0,3.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,3.0,1.0,' negativ
535,4.0,3.0,0.0,1.0,3.0,0.0,2.0,2.0,3.0,3.0,2.0,2.0,1.0,' negativ
536,4.0,3.0,0.0,1.0,3.0,1.0,1.0,2.0,3.0,3.0,2.0,1.0,2.0,' negativ
537,4.0,3.0,0.0,1.0,1.0,2.0,3.0,3.0,4.0,2.0,2.0,1.0,2.0,' negativ
538,4.0,3.0,0.0,2.0,1.0,2.0,2.0,3.0,1.0,2.0,1.0,2.0,1.0,' negativ
539,4.0,3.0,0.0,3.0,1.0,2.0,1.0,4.0,2.0,3.0,2.0,1.0,1.0,' negativ
540,4.0,3.0,0.0,3.0,1.0,2.0,1.0,3.0,1.0,2.0,1.0,2.0,2.0,' negativ
541,4.0,3.0,0.0,3.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,3.0,1.0,' negativ
542,4.0,3.0,0.0,2.0,2.0,2.0,1.0,2.0,1.0,3.0,2.0,3.0,1.0,' negativ
543,4.0,3.0,0.0,1.0,3.0,0.0,2.0,2.0,2.0,3.0,2.0,2.0,1.0,' negativ
544,4.0,3.0,0.0,1.0,3.0,2.0,1.0,2.0,3.0,3.0,2.0,1.0,2.0,' negativ
545,4.0,3.0,0.0,1.0,1.0,2.0,3.0,3.0,4.0,2.0,2.0,1.0,2.0,' negativ
546,4.0,3.0,0.0,2.0,1.0,2.0,2.0,3.0,1.0,2.0,1.0,2.0,1.0,' negativ
547,4.0,3.0,0.0,2.0,0.0,1.0,3.0,4.0,2.0,3.0,1.0,2.0,1.0,' negativ
548,4.0,3.0,0.0,3.0,1.0,2.0,2.0,4.0,2.0,2.0,2.0,1.0,1.0,' negativ
549,4.0,3.0,0.0,3.0,1.0,2.0,1.0,3.0,1.0,2.0,1.0,2.0,2.0,' negativ
550,4.0,3.0,0.0,3.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,3.0,1.0,' negativ
551,4.0,3.0,0.0,3.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,3.0,1.0,' negativ
552,4.0,3.0,0.0,2.0,2.0,2.0,1.0,2.0,1.0,3.0,1.0,3.0,1.0,' negativ
553,4.0,3.0,0.0,1.0,3.0,1.0,1.0,2.0,2.0,3.0,2.0,2.0,2.0,' negativ
554,4.0,3.0,0.0,1.0,3.0,1.0,1.0,2.0,3.0,3.0,2.0,2.0,1.0,' negativ
555,4.0,3.0,0.0,1.0,1.0,2.0,3.0,3.0,4.0,2.0,2.0,1.0,2.0,' negativ
556,4.0,3.0,0.0,2.0,0.0,2.0,3.0,4.0,2.0,3.0,1.0,2.0,1.0,' negativ
557,4.0,3.0,0.0,3.0,1.0,1.0,2.0,4.0,2.0,3.0,2.0,1.0,1.0,' negativ
558,4.0,3.0,0.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,3.0,1.0,' negativ
559,4.0,3.0,0.0,3.0,1.0,2.0,2.0,3.0,1.0,2.0,1.0,3.0,1.0,' negativ
560,4.0,3.0,0.0,1.0,3.0,1.0,1.0,2.0,2.0,3.0,2.0,2.0,2.0,' negativ
561,4.0,3.0,0.0,1.0,3.0,1.0,1.0,2.0,3.0,3.0,2.0,2.0,2.0,' negativ
562,4.0,3.0,0.0,1.0,1.0,2.0,4.0,3.0,4.0,2.0,1.0,1.0,2.0,' negativ
563,4.0,3.0,0.0,2.0,1.0,2.0,2.0,4.0,1.0,2.0,1.0,2.0,1.0,' negativ
564,4.0,3.0,0.0,2.0,0.0,2.0,3.0,4.0,2.0,3.0,1.0,2.0,1.0,' negativ
565,4.0,3.0,0.0,3.0,1.0,1.0,2.0,4.0,2.0,3.0,2.0,1.0,1.0,' negativ
566,4.0,3.0,0.0,3.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,' negativ
567,4.0,3.0,0.0,2.0,1.0,3.0,2.0,3.0,2.0,2.0,1.0,3.0,1.0,' negativ
568,4.0,3.0,0.0,2.0,3.0,1.0,1.0,2.0,2.0,3.0,1.0,3.0,1.0,' negativ
569,4.0,3.0,0.0,1.0,3.0,1.0,1.0,2.0,2.0,3.0,2.0,2.0,2.0,' negativ
570,4.0,3.0,0.0,2.0,1.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,1.0,' negativ
571,4.0,3.0,0.0,2.0,0.0,2.0,3.0,4.0,2.0,3.0,1.0,2.0,1.0,' negativ
572,4.0,3.0,0.0,3.0,1.0,2.0,2.0,4.0,2.0,3.0,2.0,1.0,1.0,' negativ
573,4.0,3.0,0.0,3.0,1.0,2.0,1.0,3.0,1.0,2.0,1.0,2.0,2.0,' negativ
574,4.0,3.0,0.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,3.0,1.0,' negativ
575,4.0,3.0,0.0,2.0,1.0,3.0,2.0,3.0,2.0,2.0,1.0,2.0,1.0,' negativ
576,4.0,3.0,0.0,1.0,3.0,1.0,1.0,2.0,2.0,3.0,2.0,3.0,3.0,' negativ
577,4.0,3.0,0.0,1.0,3.0,2.0,2.0,2.0,3.0,3.0,2.0,2.0,1.0,' negativ
578,4.0,3.0,0.0,2.0,1.0,1.0,3.0,3.0,2.0,2.0,2.0,1.0,1.0,' negativ
579,4.0,4.0,4.0,2.0,1.0,3.0,2.0,3.0,0.0,1.0,1.0,2.0,3.0,' negativ
580,4.0,4.0,4.0,3.0,2.0,2.0,1.0,3.0,2.0,2.0,1.0,1.0,2.0,' negativ
581,4.0,4.0,4.0,2.0,3.0,2.0,0.0,2.0,3.0,3.0,2.0,1.0,2.0,' negativ
582,4.0,4.0,4.0,2.0,3.0,2.0,0.0,2.0,3.0,4.0,2.0,2.0,1.0,' negativ
583,4.0,4.0,4.0,1.0,4.0,1.0,1.0,2.0,2.0,3.0,1.0,1.0,1.0,' negativ
584,4.0,4.0,4.0,0.0,3.0,3.0,2.0,2.0,2.0,2.0,3.0,1.0,1.0,' negativ
585,4.0,4.0,4.0,2.0,2.0,1.0,2.0,3.0,2.0,2.0,2.0,1.0,3.0,' negativ
586,4.0,4.0,4.0,2.0,0.0,2.0,4.0,4.0,1.0,1.0,1.0,1.0,3.0,' negativ
587,4.0,4.0,4.0,3.0,1.0,3.0,3.0,3.0,0.0,1.0,1.0,2.0,4.0,' negativ
588,4.0,4.0,4.0,3.0,2.0,3.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,' negativ
589,4.0,4.0,4.0,3.0,3.0,1.0,0.0,2.0,2.0,2.0,1.0,1.0,2.0,' negativ
590,4.0,4.0,4.0,3.0,2.0,2.0,1.0,3.0,2.0,2.0,1.0,1.0,2.0,' negativ
591,4.0,4.0,4.0,2.0,3.0,2.0,0.0,2.0,3.0,2.0,2.0,1.0,2.0,' negativ
592,4.0,4.0,4.0,1.0,3.0,2.0,2.0,2.0,1.0,3.0,2.0,2.0,2.0,' negativ
593,4.0,4.0,4.0,0.0,3.0,3.0,1.0,2.0,2.0,2.0,3.0,1.0,1.0,' negativ
594,4.0,4.0,4.0,2.0,0.0,2.0,3.0,4.0,1.0,1.0,1.0,1.0,4.0,' negativ
595,4.0,4.0,4.0,3.0,2.0,3.0,1.0,3.0,1.0,2.0,1.0,2.0,2.0,' negativ
596,4.0,4.0,4.0,3.0,3.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,3.0,' negativ
597,4.0,4.0,4.0,3.0,2.0,2.0,1.0,3.0,2.0,2.0,1.0,1.0,2.0,' negativ
598,4.0,4.0,4.0,1.0,3.0,2.0,1.0,2.0,1.0,3.0,2.0,3.0,2.0,' negativ
599,4.0,4.0,4.0,1.0,2.0,3.0,2.0,2.0,2.0,2.0,3.0,2.0,0.0,' negativ
600,4.0,4.0,4.0,2.0,2.0,1.0,2.0,3.0,2.0,2.0,1.0,1.0,2.0,' negativ
601,4.0,4.0,4.0,2.0,1.0,3.0,3.0,2.0,1.0,1.0,0.0,2.0,4.0,' negativ
602,4.0,4.0,4.0,3.0,2.0,3.0,1.0,3.0,1.0,2.0,1.0,2.0,2.0,' negativ
603,4.0,4.0,4.0,3.0,3.0,1.0,1.0,2.0,3.0,2.0,0.0,0.0,3.0,' negativ
604,4.0,4.0,4.0,2.0,3.0,2.0,0.0,1.0,2.0,4.0,2.0,1.0,1.0,' negativ
605,4.0,4.0,4.0,1.0,3.0,2.0,1.0,2.0,1.0,3.0,1.0,3.0,2.0,' negativ
606,4.0,4.0,4.0,1.0,2.0,3.0,2.0,2.0,1.0,2.0,3.0,2.0,0.0,' negativ
607,4.0,4.0,4.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,1.0,1.0,2.0,' negativ
608,4.0,4.0,4.0,2.0,1.0,3.0,3.0,4.0,1.0,1.0,1.0,2.0,4.0,' negativ
609,4.0,4.0,4.0,2.0,1.0,3.0,3.0,2.0,1.0,1.0,0.0,2.0,4.0,' negativ
610,4.0,4.0,4.0,3.0,2.0,2.0,1.0,3.0,1.0,1.0,1.0,2.0,2.0,' negativ
611,4.0,4.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,3.0,' negativ
612,4.0,4.0,4.0,2.0,3.0,2.0,0.0,1.0,2.0,4.0,2.0,1.0,1.0,' negativ
613,4.0,4.0,4.0,1.0,3.0,1.0,1.0,2.0,3.0,3.0,2.0,2.0,1.0,' negativ
614,4.0,4.0,4.0,0.0,3.0,3.0,1.0,2.0,1.0,2.0,3.0,1.0,1.0,' negativ
615,4.0,4.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,' negativ
616,4.0,4.0,4.0,2.0,1.0,2.0,3.0,3.0,1.0,2.0,0.0,2.0,4.0,' negativ
617,4.0,4.0,4.0,2.0,3.0,1.0,1.0,2.0,2.0,4.0,1.0,1.0,1.0,' negativ
618,4.0,4.0,4.0,1.0,3.0,1.0,2.0,2.0,3.0,3.0,2.0,1.0,1.0,' negativ
619,4.0,4.0,4.0,0.0,3.0,3.0,1.0,2.0,2.0,2.0,3.0,1.0,1.0,' negativ
620,4.0,4.0,4.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,' negativ
621,4.0,4.0,4.0,1.0,1.0,4.0,3.0,3.0,1.0,1.0,0.0,1.0,3.0,' negativ
622,4.0,4.0,4.0,2.0,1.0,2.0,3.0,2.0,1.0,2.0,0.0,2.0,4.0,' negativ
623,4.0,4.0,4.0,2.0,1.0,1.0,2.0,3.0,2.0,2.0,0.0,1.0,4.0,' negativ
624,4.0,4.0,4.0,2.0,3.0,0.0,2.0,2.0,3.0,2.0,1.0,0.0,2.0,' negativ
625,4.0,4.0,4.0,1.0,4.0,0.0,1.0,3.0,2.0,2.0,1.0,1.0,2.0,' negativ
626,4.0,4.0,4.0,1.0,2.0,2.0,3.0,3.0,2.0,1.0,1.0,1.0,3.0,' negativ
627,4.0,4.0,4.0,1.0,2.0,2.0,4.0,4.0,0.0,1.0,0.0,1.0,3.0,' negativ
628,4.0,4.0,4.0,2.0,2.0,2.0,3.0,3.0,1.0,2.0,0.0,1.0,4.0,' negativ
629,4.0,4.0,4.0,1.0,2.0,3.0,3.0,3.0,1.0,1.0,0.0,2.0,3.0,' negativ
630,4.0,4.0,4.0,2.0,1.0,2.0,4.0,2.0,1.0,2.0,0.0,2.0,4.0,' negativ
631,4.0,4.0,4.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,3.0,' negativ
632,4.0,4.0,4.0,2.0,2.0,1.0,2.0,1.0,4.0,2.0,0.0,2.0,3.0,' negativ
633,4.0,4.0,4.0,2.0,1.0,1.0,2.0,3.0,2.0,2.0,0.0,1.0,4.0,' negativ
634,4.0,4.0,4.0,2.0,3.0,0.0,2.0,3.0,3.0,2.0,0.0,0.0,2.0,' negativ
635,4.0,4.0,4.0,1.0,4.0,0.0,1.0,3.0,2.0,2.0,1.0,1.0,2.0,' negativ
636,4.0,4.0,4.0,1.0,2.0,2.0,2.0,3.0,2.0,1.0,1.0,1.0,3.0,' negativ
637,4.0,4.0,4.0,1.0,2.0,2.0,4.0,4.0,1.0,1.0,0.0,1.0,2.0,' negativ
638,4.0,4.0,4.0,2.0,2.0,2.0,3.0,3.0,1.0,2.0,0.0,1.0,4.0,' negativ
639,4.0,4.0,4.0,1.0,2.0,3.0,3.0,4.0,1.0,1.0,0.0,1.0,4.0,' negativ
640,4.0,4.0,4.0,2.0,1.0,2.0,3.0,1.0,2.0,3.0,1.0,2.0,3.0,' negativ
641,4.0,4.0,4.0,2.0,2.0,1.0,2.0,1.0,3.0,2.0,0.0,1.0,3.0,' negativ
642,4.0,4.0,4.0,2.0,1.0,1.0,2.0,3.0,2.0,2.0,0.0,1.0,3.0,' negativ
643,4.0,4.0,4.0,2.0,3.0,0.0,2.0,2.0,3.0,2.0,0.0,0.0,2.0,' negativ
644,4.0,4.0,4.0,1.0,4.0,0.0,1.0,2.0,3.0,2.0,1.0,1.0,1.0,' negativ
645,4.0,4.0,4.0,1.0,2.0,2.0,2.0,3.0,2.0,1.0,1.0,1.0,3.0,' negativ
646,4.0,4.0,4.0,1.0,2.0,2.0,4.0,4.0,1.0,1.0,0.0,1.0,2.0,' negativ
647,4.0,4.0,4.0,1.0,2.0,4.0,3.0,4.0,1.0,1.0,1.0,1.0,4.0,' negativ
648,4.0,4.0,4.0,2.0,1.0,2.0,4.0,2.0,1.0,2.0,0.0,2.0,4.0,' negativ
649,4.0,4.0,4.0,2.0,1.0,2.0,3.0,1.0,2.0,3.0,1.0,2.0,3.0,' negativ
650,4.0,4.0,4.0,2.0,2.0,1.0,3.0,3.0,2.0,2.0,0.0,1.0,3.0,' negativ
651,4.0,4.0,4.0,1.0,3.0,0.0,2.0,3.0,3.0,3.0,0.0,0.0,2.0,' negativ
652,4.0,4.0,4.0,1.0,4.0,0.0,1.0,2.0,3.0,2.0,1.0,1.0,2.0,' negativ
653,4.0,4.0,4.0,1.0,2.0,2.0,3.0,3.0,2.0,1.0,0.0,1.0,3.0,' negativ
654,4.0,4.0,4.0,1.0,2.0,2.0,4.0,4.0,1.0,1.0,0.0,1.0,2.0,' negativ
655,4.0,4.0,4.0,2.0,2.0,2.0,3.0,3.0,1.0,2.0,0.0,1.0,4.0,' negativ
656,4.0,4.0,4.0,1.0,2.0,3.0,3.0,4.0,1.0,1.0,0.0,1.0,4.0,' negativ
657,4.0,4.0,4.0,2.0,1.0,2.0,4.0,1.0,1.0,1.0,0.0,2.0,4.0,' negativ
658,4.0,4.0,4.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,0.0,2.0,3.0,' negativ
659,4.0,4.0,4.0,2.0,2.0,1.0,2.0,2.0,3.0,2.0,1.0,1.0,3.0,' negativ
660,4.0,4.0,4.0,2.0,2.0,1.0,3.0,3.0,2.0,2.0,0.0,1.0,3.0,' negativ
661,4.0,4.0,4.0,1.0,2.0,2.0,3.0,4.0,2.0,2.0,0.0,1.0,3.0,' negativ
662,4.0,4.0,4.0,1.0,2.0,2.0,4.0,4.0,1.0,1.0,0.0,1.0,2.0,' negativ
663,4.0,4.0,4.0,1.0,1.0,3.0,3.0,3.0,1.0,2.0,0.0,1.0,4.0,' negativ
664,4.0,4.0,4.0,2.0,1.0,2.0,4.0,2.0,1.0,2.0,0.0,2.0,3.0,' negativ
665,4.0,4.0,4.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,0.0,2.0,3.0,' negativ
666,4.0,4.0,4.0,2.0,2.0,1.0,2.0,2.0,3.0,3.0,1.0,0.0,3.0,' negativ
667,4.0,4.0,4.0,1.0,3.0,0.0,2.0,3.0,2.0,3.0,0.0,0.0,3.0,' negativ
668,4.0,4.0,4.0,1.0,4.0,0.0,1.0,2.0,2.0,3.0,1.0,1.0,2.0,' negativ
669,4.0,4.0,4.0,1.0,2.0,2.0,3.0,4.0,2.0,2.0,0.0,0.0,3.0,' negativ
670,4.0,4.0,4.0,1.0,2.0,2.0,2.0,3.0,1.0,2.0,0.0,0.0,4.0,' negativ
671,4.0,4.0,4.0,1.0,2.0,3.0,3.0,4.0,2.0,1.0,0.0,1.0,3.0,' negativ
672,4.0,4.0,4.0,2.0,2.0,2.0,3.0,3.0,1.0,1.0,1.0,1.0,4.0,' negativ
673,4.0,4.0,4.0,3.0,2.0,0.0,3.0,2.0,1.0,2.0,1.0,2.0,4.0,' negativ
674,4.0,4.0,4.0,2.0,3.0,0.0,1.0,3.0,2.0,2.0,1.0,2.0,3.0,' negativ
675,4.0,4.0,4.0,2.0,3.0,1.0,1.0,2.0,2.0,3.0,0.0,1.0,4.0,' negativ
676,4.0,4.0,4.0,2.0,2.0,1.0,1.0,2.0,3.0,3.0,2.0,1.0,2.0,' negativ
677,4.0,4.0,4.0,1.0,3.0,1.0,0.0,3.0,3.0,4.0,2.0,2.0,2.0,' negativ
678,4.0,4.0,4.0,1.0,2.0,3.0,1.0,3.0,2.0,2.0,2.0,1.0,1.0,' negativ
679,4.0,4.0,4.0,1.0,2.0,2.0,3.0,4.0,2.0,1.0,1.0,0.0,1.0,' negativ
680,4.0,4.0,4.0,2.0,2.0,1.0,2.0,4.0,1.0,2.0,1.0,0.0,3.0,' negativ
681,4.0,4.0,4.0,1.0,1.0,3.0,3.0,4.0,2.0,1.0,1.0,0.0,3.0,' negativ
682,4.0,4.0,4.0,2.0,3.0,0.0,1.0,3.0,2.0,2.0,1.0,2.0,3.0,' negativ
683,4.0,4.0,4.0,2.0,2.0,1.0,1.0,2.0,2.0,3.0,0.0,1.0,4.0,' negativ
684,4.0,4.0,4.0,2.0,2.0,2.0,1.0,2.0,3.0,3.0,2.0,1.0,2.0,' negativ
685,4.0,4.0,4.0,1.0,3.0,1.0,0.0,3.0,3.0,4.0,2.0,2.0,2.0,' negativ
686,4.0,4.0,4.0,1.0,2.0,3.0,3.0,4.0,2.0,1.0,1.0,0.0,1.0,' negativ
687,4.0,4.0,4.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,1.0,0.0,4.0,' negativ
688,4.0,4.0,4.0,1.0,1.0,3.0,4.0,4.0,3.0,2.0,1.0,0.0,3.0,' negativ
689,4.0,4.0,4.0,2.0,1.0,1.0,4.0,3.0,1.0,1.0,1.0,1.0,4.0,' negativ
690,4.0,4.0,4.0,3.0,2.0,1.0,3.0,2.0,1.0,2.0,1.0,2.0,4.0,' negativ
691,4.0,4.0,4.0,2.0,3.0,0.0,1.0,4.0,2.0,2.0,1.0,2.0,3.0,' negativ
692,4.0,4.0,4.0,2.0,2.0,1.0,1.0,2.0,2.0,3.0,0.0,1.0,4.0,' negativ
693,4.0,4.0,4.0,2.0,2.0,2.0,1.0,2.0,2.0,3.0,2.0,1.0,2.0,' negativ
694,4.0,4.0,4.0,1.0,3.0,1.0,0.0,3.0,3.0,4.0,2.0,2.0,2.0,' negativ
