var0,var1,var2,var3,var4,var5,var6,y,fold,train_test
0.63,0.65,0.48,0.5,0.66,0.67,0.71, positive,3,tst
0.41,0.51,0.48,0.5,0.53,0.75,0.78, positive,3,tst
0.34,0.67,0.48,0.5,0.52,0.76,0.79, positive,3,tst
0.58,0.34,0.48,0.5,0.56,0.87,0.81, positive,3,tst
0.59,0.56,0.48,0.5,0.55,0.8,0.82, positive,3,tst
0.51,0.4,0.48,0.5,0.57,0.62,0.67, positive,3,tst
0.5,0.57,0.48,0.5,0.71,0.61,0.66, positive,3,tst
0.6,0.46,0.48,0.5,0.45,0.81,0.83, positive,3,tst
0.37,0.47,0.48,0.5,0.39,0.76,0.79, positive,3,tst
0.58,0.55,0.48,0.5,0.57,0.7,0.74, positive,3,tst
0.39,0.41,0.48,0.5,0.52,0.72,0.75, positive,3,tst
0.35,0.51,0.48,0.5,0.61,0.71,0.74, positive,3,tst
0.31,0.44,0.48,0.5,0.5,0.79,0.82, positive,3,tst
0.61,0.66,0.48,0.5,0.46,0.87,0.88, positive,3,tst
0.48,0.49,0.48,0.5,0.52,0.77,0.71, positive,3,tst
0.11,0.5,0.48,0.5,0.58,0.72,0.68, positive,3,tst
0.31,0.36,0.48,0.5,0.58,0.94,0.94, positive,3,tst
0.68,0.51,0.48,0.5,0.71,0.75,0.78, positive,3,tst
0.69,0.39,0.48,0.5,0.57,0.76,0.79, positive,3,tst
0.52,0.54,0.48,0.5,0.62,0.76,0.79, positive,3,tst
0.46,0.59,0.48,0.5,0.36,0.76,0.23, positive,3,tst
0.36,0.45,0.48,0.5,0.38,0.79,0.17, positive,3,tst
0.3,0.51,0.48,0.5,0.42,0.61,0.34, positive,3,tst
0.61,0.47,0.48,0.5,0.0,0.8,0.32, positive,3,tst
0.63,0.75,0.48,0.5,0.64,0.73,0.66, positive,3,tst
0.71,0.52,0.48,0.5,0.64,1.0,0.99, positive,3,tst
0.07,0.4,0.48,0.5,0.54,0.35,0.44, negative,4,tra
0.59,0.49,0.48,0.5,0.52,0.45,0.36, negative,4,tra
0.23,0.32,0.48,0.5,0.55,0.25,0.35, negative,4,tra
0.67,0.39,0.48,0.5,0.36,0.38,0.46, negative,4,tra
0.29,0.28,0.48,0.5,0.44,0.23,0.34, negative,4,tra
0.21,0.34,0.48,0.5,0.51,0.28,0.39, negative,4,tra
0.2,0.44,0.48,0.5,0.46,0.51,0.57, negative,4,tra
0.42,0.4,0.48,0.5,0.56,0.18,0.3, negative,4,tra
0.42,0.24,0.48,0.5,0.57,0.27,0.37, negative,4,tra
0.25,0.48,0.48,0.5,0.44,0.17,0.29, negative,4,tra
0.39,0.32,0.48,0.5,0.46,0.24,0.35, negative,4,tra
0.51,0.5,0.48,0.5,0.46,0.32,0.35, negative,4,tra
0.44,0.27,0.48,0.5,0.55,0.52,0.58, negative,4,tra
0.23,0.4,0.48,0.5,0.39,0.28,0.38, negative,4,tra
0.41,0.57,0.48,0.5,0.39,0.21,0.32, negative,4,tra
0.4,0.45,0.48,0.5,0.38,0.22,0.0, negative,4,tra
0.31,0.23,0.48,0.5,0.73,0.05,0.14, negative,4,tra
0.51,0.54,0.48,0.5,0.41,0.34,0.43, negative,4,tra
0.3,0.16,0.48,0.5,0.56,0.11,0.23, negative,4,tra
0.36,0.39,0.48,0.5,0.48,0.22,0.23, negative,4,tra
0.29,0.37,0.48,0.5,0.48,0.44,0.52, negative,4,tra
0.25,0.4,0.48,0.5,0.47,0.33,0.42, negative,4,tra
0.21,0.51,0.48,0.5,0.5,0.32,0.41, negative,4,tra
0.43,0.37,0.48,0.5,0.53,0.35,0.44, negative,4,tra
0.43,0.39,0.48,0.5,0.47,0.31,0.41, negative,4,tra
0.53,0.38,0.48,0.5,0.44,0.26,0.36, negative,4,tra
0.56,0.51,0.48,0.5,0.34,0.37,0.46, negative,4,tra
0.24,0.35,0.48,0.5,0.31,0.19,0.31, negative,4,tra
0.36,0.54,0.48,0.5,0.41,0.38,0.46, negative,4,tra
0.29,0.52,0.48,0.5,0.42,0.29,0.39, negative,4,tra
0.65,0.47,0.48,0.5,0.59,0.3,0.4, negative,4,tra
0.32,0.42,0.48,0.5,0.35,0.28,0.38, negative,4,tra
0.38,0.46,0.48,0.5,0.48,0.22,0.29, negative,4,tra
0.3,0.37,0.48,0.5,0.59,0.41,0.49, negative,4,tra
0.4,0.5,0.48,0.5,0.45,0.39,0.47, negative,4,tra
0.28,0.38,0.48,0.5,0.5,0.33,0.42, negative,4,tra
0.61,0.45,0.48,0.5,0.48,0.35,0.41, negative,4,tra
0.17,0.38,0.48,0.5,0.45,0.42,0.5, negative,4,tra
0.44,0.35,0.48,0.5,0.55,0.55,0.61, negative,4,tra
0.43,0.4,0.48,0.5,0.39,0.28,0.39, negative,4,tra
0.42,0.35,0.48,0.5,0.58,0.15,0.27, negative,4,tra
0.23,0.33,0.48,0.5,0.43,0.33,0.43, negative,4,tra
0.37,0.52,0.48,0.5,0.42,0.42,0.36, negative,4,tra
0.29,0.3,0.48,0.5,0.45,0.03,0.17, negative,4,tra
0.22,0.36,0.48,0.5,0.35,0.39,0.47, negative,4,tra
0.23,0.58,0.48,0.5,0.37,0.53,0.59, negative,4,tra
0.47,0.47,0.48,0.5,0.22,0.16,0.26, negative,4,tra
0.54,0.47,0.48,0.5,0.28,0.33,0.42, negative,4,tra
0.51,0.37,0.48,0.5,0.35,0.36,0.45, negative,4,tra
0.4,0.35,0.48,0.5,0.45,0.33,0.42, negative,4,tra
0.44,0.34,0.48,0.5,0.3,0.33,0.43, negative,4,tra
0.42,0.38,0.48,0.5,0.54,0.34,0.43, negative,4,tra
0.44,0.56,0.48,0.5,0.5,0.46,0.54, negative,4,tra
0.52,0.36,0.48,0.5,0.41,0.28,0.38, negative,4,tra
0.36,0.41,0.48,0.5,0.48,0.47,0.54, negative,4,tra
0.47,0.29,0.48,0.5,0.51,0.33,0.43, negative,4,tra
0.24,0.43,0.48,0.5,0.54,0.52,0.59, negative,4,tra
0.25,0.37,0.48,0.5,0.41,0.33,0.42, negative,4,tra
0.26,0.26,0.48,0.5,0.34,0.25,0.35, negative,4,tra
0.44,0.51,0.48,0.5,0.47,0.26,0.36, negative,4,tra
0.37,0.5,0.48,0.5,0.42,0.36,0.45, negative,4,tra
0.24,0.43,0.48,0.5,0.37,0.28,0.38, negative,4,tra
0.42,0.3,0.48,0.5,0.48,0.26,0.36, negative,4,tra
0.48,0.42,0.48,0.5,0.45,0.25,0.35, negative,4,tra
0.41,0.48,0.48,0.5,0.51,0.44,0.51, negative,4,tra
0.29,0.41,0.48,0.5,0.48,0.38,0.46, negative,4,tra
0.34,0.28,0.48,0.5,0.41,0.35,0.44, negative,4,tra
0.41,0.43,0.48,0.5,0.45,0.31,0.41, negative,4,tra
0.29,0.47,0.48,0.5,0.41,0.23,0.34, negative,4,tra
0.34,0.55,0.48,0.5,0.58,0.31,0.41, negative,4,tra
0.36,0.56,0.48,0.5,0.43,0.45,0.53, negative,4,tra
0.4,0.46,0.48,0.5,0.52,0.49,0.56, negative,4,tra
0.5,0.49,0.48,0.5,0.49,0.46,0.53, negative,4,tra
0.5,0.51,0.48,0.5,0.27,0.23,0.34, negative,4,tra
0.34,0.46,0.48,0.5,0.52,0.35,0.44, negative,4,tra
0.3,0.45,0.48,0.5,0.36,0.21,0.32, negative,4,tra
0.31,0.47,0.48,0.5,0.29,0.28,0.39, negative,4,tra
0.64,0.76,0.48,0.5,0.45,0.35,0.38, negative,4,tra
0.35,0.37,0.48,0.5,0.3,0.34,0.43, negative,4,tra
0.57,0.54,0.48,0.5,0.37,0.28,0.33, negative,4,tra
0.65,0.55,0.48,0.5,0.34,0.37,0.28, negative,4,tra
0.51,0.46,0.48,0.5,0.58,0.31,0.41, negative,4,tra
0.38,0.4,0.48,0.5,0.63,0.25,0.35, negative,4,tra
0.24,0.57,0.48,0.5,0.63,0.34,0.43, negative,4,tra
0.38,0.26,0.48,0.5,0.54,0.16,0.28, negative,4,tra
0.33,0.47,0.48,0.5,0.53,0.18,0.29, negative,4,tra
0.26,0.5,0.48,0.5,0.44,0.32,0.41, negative,4,tra
0.44,0.49,0.48,0.5,0.39,0.38,0.4, negative,4,tra
0.49,0.43,0.48,0.5,0.49,0.3,0.4, negative,4,tra
0.47,0.28,0.48,0.5,0.56,0.2,0.25, negative,4,tra
0.32,0.33,0.48,0.5,0.6,0.06,0.2, negative,4,tra
0.34,0.35,0.48,0.5,0.51,0.49,0.56, negative,4,tra
0.35,0.34,0.48,0.5,0.46,0.3,0.27, negative,4,tra
0.38,0.44,0.48,0.5,0.43,0.2,0.31, negative,4,tra
0.41,0.51,0.48,0.5,0.58,0.2,0.31, negative,4,tra
0.34,0.42,0.48,0.5,0.41,0.34,0.43, negative,4,tra
0.51,0.49,0.48,0.5,0.53,0.14,0.26, negative,4,tra
0.29,0.28,0.48,0.5,0.5,0.42,0.5, negative,4,tra
0.25,0.26,0.48,0.5,0.39,0.32,0.42, negative,4,tra
0.24,0.41,0.48,0.5,0.49,0.23,0.34, negative,4,tra
0.17,0.39,0.48,0.5,0.53,0.3,0.39, negative,4,tra
0.04,0.31,0.48,0.5,0.41,0.29,0.39, negative,4,tra
0.61,0.36,0.48,0.5,0.49,0.35,0.44, negative,4,tra
0.34,0.51,0.48,0.5,0.44,0.37,0.46, negative,4,tra
0.28,0.33,0.48,0.5,0.45,0.22,0.33, negative,4,tra
0.4,0.46,0.48,0.5,0.42,0.35,0.44, negative,4,tra
0.23,0.34,0.48,0.5,0.43,0.26,0.37, negative,4,tra
0.37,0.44,0.48,0.5,0.42,0.39,0.47, negative,4,tra
0.39,0.31,0.48,0.5,0.38,0.34,0.43, negative,4,tra
0.3,0.44,0.48,0.5,0.49,0.22,0.33, negative,4,tra
0.27,0.3,0.48,0.5,0.71,0.28,0.39, negative,4,tra
0.36,0.42,0.48,0.5,0.53,0.32,0.41, negative,4,tra
0.3,0.37,0.48,0.5,0.43,0.18,0.3, negative,4,tra
0.4,0.41,0.48,0.5,0.55,0.22,0.33, negative,4,tra
0.22,0.34,0.48,0.5,0.42,0.29,0.39, negative,4,tra
0.44,0.35,0.48,0.5,0.44,0.52,0.59, negative,4,tra
0.27,0.42,0.48,0.5,0.37,0.38,0.43, negative,4,tra
0.16,0.43,0.48,0.5,0.54,0.27,0.37, negative,4,tra
0.85,0.53,0.48,0.5,0.53,0.52,0.35, negative,4,tra
0.63,0.49,0.48,0.5,0.54,0.76,0.79, negative,4,tra
0.75,0.55,1.0,1.0,0.4,0.47,0.3, negative,4,tra
0.7,0.39,1.0,0.5,0.51,0.82,0.84, negative,4,tra
0.72,0.42,0.48,0.5,0.65,0.77,0.79, negative,4,tra
0.79,0.41,0.48,0.5,0.66,0.81,0.83, negative,4,tra
0.69,0.43,0.48,0.5,0.59,0.74,0.77, negative,4,tra
0.78,0.33,0.48,0.5,0.57,0.77,0.79, negative,4,tra
0.59,0.29,0.48,0.5,0.64,0.75,0.77, negative,4,tra
0.67,0.37,0.48,0.5,0.54,0.64,0.68, negative,4,tra
0.66,0.48,0.48,0.5,0.54,0.7,0.74, negative,4,tra
0.64,0.46,0.48,0.5,0.48,0.73,0.76, negative,4,tra
0.76,0.71,0.48,0.5,0.5,0.71,0.75, negative,4,tra
0.84,0.49,0.48,0.5,0.55,0.78,0.74, negative,4,tra
0.77,0.55,0.48,0.5,0.51,0.78,0.74, negative,4,tra
0.81,0.44,0.48,0.5,0.42,0.67,0.68, negative,4,tra
0.58,0.6,0.48,0.5,0.59,0.73,0.76, negative,4,tra
0.62,0.42,0.48,0.5,0.58,0.79,0.81, negative,4,tra
0.86,0.39,0.48,0.5,0.59,0.89,0.9, negative,4,tra
0.81,0.53,0.48,0.5,0.57,0.87,0.88, negative,4,tra
0.87,0.49,0.48,0.5,0.61,0.76,0.79, negative,4,tra
0.47,0.46,0.48,0.5,0.62,0.74,0.77, negative,4,tra
0.76,0.41,0.48,0.5,0.5,0.59,0.62, negative,4,tra
0.7,0.53,0.48,0.5,0.7,0.86,0.87, negative,4,tra
0.64,0.45,0.48,0.5,0.67,0.61,0.66, negative,4,tra
0.81,0.52,0.48,0.5,0.57,0.78,0.8, negative,4,tra
0.49,0.61,1.0,0.5,0.56,0.71,0.74, negative,4,tra
0.84,0.54,0.48,0.5,0.75,0.92,0.7, negative,4,tra
0.63,0.51,0.48,0.5,0.64,0.72,0.76, negative,4,tra
0.86,0.55,0.48,0.5,0.63,0.81,0.83, negative,4,tra
0.57,0.38,0.48,0.5,0.06,0.49,0.33, negative,4,tra
0.78,0.44,0.48,0.5,0.45,0.73,0.68, negative,4,tra
0.63,0.69,0.48,0.5,0.65,0.41,0.28, negative,4,tra
0.67,0.88,0.48,0.5,0.73,0.5,0.25, negative,4,tra
0.61,0.75,0.48,0.5,0.51,0.33,0.33, negative,4,tra
0.67,0.84,0.48,0.5,0.74,0.54,0.37, negative,4,tra
0.74,0.9,0.48,0.5,0.57,0.53,0.29, negative,4,tra
0.73,0.84,0.48,0.5,0.86,0.58,0.29, negative,4,tra
0.75,0.76,0.48,0.5,0.83,0.57,0.3, negative,4,tra
0.77,0.57,0.48,0.5,0.88,0.53,0.2, negative,4,tra
0.74,0.78,0.48,0.5,0.75,0.54,0.15, negative,4,tra
0.68,0.76,0.48,0.5,0.84,0.45,0.27, negative,4,tra
0.56,0.68,0.48,0.5,0.77,0.36,0.45, negative,4,tra
0.65,0.51,0.48,0.5,0.66,0.54,0.33, negative,4,tra
0.64,0.57,0.48,0.5,0.7,0.33,0.26, negative,4,tra
0.6,0.76,1.0,0.5,0.77,0.59,0.52, negative,4,tra
0.69,0.59,0.48,0.5,0.77,0.39,0.21, negative,4,tra
0.63,0.49,0.48,0.5,0.79,0.45,0.28, negative,4,tra
0.71,0.71,0.48,0.5,0.68,0.43,0.36, negative,4,tra
0.77,0.57,1.0,0.5,0.37,0.54,0.01, negative,4,tra
0.66,0.49,1.0,0.5,0.54,0.56,0.36, negative,4,tra
0.71,0.46,1.0,0.5,0.52,0.59,0.3, negative,4,tra
0.67,0.55,1.0,0.5,0.66,0.58,0.16, negative,4,tra
0.68,0.49,1.0,0.5,0.62,0.55,0.28, negative,4,tra
0.74,0.49,0.48,0.5,0.42,0.54,0.36, negative,4,tra
0.7,0.61,0.48,0.5,0.56,0.52,0.43, negative,4,tra
0.73,0.78,0.48,0.5,0.58,0.51,0.31, negative,4,tra
0.65,0.57,0.48,0.5,0.47,0.47,0.51, negative,4,tra
0.72,0.86,0.48,0.5,0.17,0.55,0.21, negative,4,tra
0.67,0.7,0.48,0.5,0.46,0.45,0.33, negative,4,tra
0.67,0.81,0.48,0.5,0.54,0.49,0.23, negative,4,tra
0.67,0.61,0.48,0.5,0.51,0.37,0.38, negative,4,tra
0.57,0.59,0.48,0.5,0.39,0.47,0.33, negative,4,tra
0.71,0.71,0.48,0.5,0.4,0.54,0.39, negative,4,tra
0.67,0.81,0.48,0.5,0.25,0.42,0.25, negative,4,tra
0.68,0.82,0.48,0.5,0.38,0.65,0.56, negative,4,tra
0.7,0.64,0.48,0.5,0.47,0.51,0.47, negative,4,tra
0.63,0.57,0.48,0.5,0.49,0.7,0.2, negative,4,tra
0.74,0.82,0.48,0.5,0.49,0.49,0.41, negative,4,tra
0.63,0.83,0.48,0.5,0.4,0.39,0.19, negative,4,tra
0.63,0.71,0.48,0.5,0.6,0.4,0.39, negative,4,tra
0.71,0.86,0.48,0.5,0.4,0.54,0.32, negative,4,tra
0.68,0.78,0.48,0.5,0.43,0.44,0.42, negative,4,tra
0.64,0.84,0.48,0.5,0.37,0.45,0.4, negative,4,tra
0.74,0.47,0.48,0.5,0.5,0.57,0.42, negative,4,tra
0.63,0.65,0.48,0.5,0.39,0.44,0.35, negative,4,tra
0.69,0.8,0.48,0.5,0.46,0.57,0.26, negative,4,tra
0.64,0.66,0.48,0.5,0.41,0.39,0.2, negative,4,tra
0.66,0.71,0.48,0.5,0.41,0.5,0.35, negative,4,tra
0.69,0.59,0.48,0.5,0.46,0.44,0.52, negative,4,tra
0.68,0.67,0.48,0.5,0.49,0.4,0.34, negative,4,tra
0.64,0.81,0.48,0.5,0.37,0.39,0.44, negative,4,tra
0.29,0.39,0.48,0.5,0.52,0.4,0.48, negative,4,tra
0.62,0.83,0.48,0.5,0.46,0.36,0.4, negative,4,tra
0.56,0.54,0.48,0.5,0.43,0.37,0.3, negative,4,tra
0.69,0.66,0.48,0.5,0.41,0.5,0.25, negative,4,tra
0.43,0.59,0.48,0.5,0.52,0.49,0.56, negative,4,tra
0.71,0.57,0.48,0.5,0.48,0.35,0.32, negative,4,tra
0.74,0.74,0.48,0.5,0.31,0.53,0.52, negative,4,tra
0.49,0.29,0.48,0.5,0.56,0.24,0.35, negative,2,tra
0.07,0.4,0.48,0.5,0.54,0.35,0.44, negative,2,tra
0.56,0.4,0.48,0.5,0.49,0.37,0.46, negative,2,tra
0.59,0.49,0.48,0.5,0.52,0.45,0.36, negative,2,tra
0.23,0.32,0.48,0.5,0.55,0.25,0.35, negative,2,tra
0.67,0.39,0.48,0.5,0.36,0.38,0.46, negative,2,tra
0.29,0.28,0.48,0.5,0.44,0.23,0.34, negative,2,tra
0.21,0.34,0.48,0.5,0.51,0.28,0.39, negative,2,tra
0.2,0.44,0.48,0.5,0.46,0.51,0.57, negative,2,tra
0.42,0.4,0.48,0.5,0.56,0.18,0.3, negative,2,tra
0.42,0.24,0.48,0.5,0.57,0.27,0.37, negative,2,tra
0.22,0.43,0.48,0.5,0.48,0.16,0.28, negative,2,tra
0.25,0.4,0.48,0.5,0.46,0.44,0.52, negative,2,tra
0.34,0.45,0.48,0.5,0.38,0.24,0.35, negative,2,tra
0.44,0.27,0.48,0.5,0.55,0.52,0.58, negative,2,tra
0.23,0.4,0.48,0.5,0.39,0.28,0.38, negative,2,tra
0.41,0.57,0.48,0.5,0.39,0.21,0.32, negative,2,tra
0.51,0.54,0.48,0.5,0.41,0.34,0.43, negative,2,tra
0.3,0.16,0.48,0.5,0.56,0.11,0.23, negative,2,tra
0.36,0.39,0.48,0.5,0.48,0.22,0.23, negative,2,tra
0.29,0.37,0.48,0.5,0.48,0.44,0.52, negative,2,tra
0.25,0.4,0.48,0.5,0.47,0.33,0.42, negative,2,tra
0.21,0.51,0.48,0.5,0.5,0.32,0.41, negative,2,tra
0.53,0.38,0.48,0.5,0.44,0.26,0.36, negative,2,tra
0.34,0.33,0.48,0.5,0.38,0.35,0.44, negative,2,tra
0.56,0.51,0.48,0.5,0.34,0.37,0.46, negative,2,tra
0.4,0.29,0.48,0.5,0.42,0.35,0.44, negative,2,tra
0.24,0.35,0.48,0.5,0.31,0.19,0.31, negative,2,tra
0.36,0.54,0.48,0.5,0.41,0.38,0.46, negative,2,tra
0.29,0.52,0.48,0.5,0.42,0.29,0.39, negative,2,tra
0.65,0.47,0.48,0.5,0.59,0.3,0.4, negative,2,tra
0.32,0.42,0.48,0.5,0.35,0.28,0.38, negative,2,tra
0.38,0.46,0.48,0.5,0.48,0.22,0.29, negative,2,tra
0.33,0.45,0.48,0.5,0.52,0.32,0.41, negative,2,tra
0.3,0.37,0.48,0.5,0.59,0.41,0.49, negative,2,tra
0.28,0.38,0.48,0.5,0.5,0.33,0.42, negative,2,tra
0.61,0.45,0.48,0.5,0.48,0.35,0.41, negative,2,tra
0.17,0.38,0.48,0.5,0.45,0.42,0.5, negative,2,tra
0.44,0.35,0.48,0.5,0.55,0.55,0.61, negative,2,tra
0.43,0.4,0.48,0.5,0.39,0.28,0.39, negative,2,tra
0.42,0.35,0.48,0.5,0.58,0.15,0.27, negative,2,tra
0.23,0.33,0.48,0.5,0.43,0.33,0.43, negative,2,tra
0.29,0.3,0.48,0.5,0.45,0.03,0.17, negative,2,tra
0.22,0.36,0.48,0.5,0.35,0.39,0.47, negative,2,tra
0.47,0.47,0.48,0.5,0.22,0.16,0.26, negative,2,tra
0.54,0.47,0.48,0.5,0.28,0.33,0.42, negative,2,tra
0.4,0.35,0.48,0.5,0.45,0.33,0.42, negative,2,tra
0.44,0.34,0.48,0.5,0.3,0.33,0.43, negative,2,tra
0.42,0.38,0.48,0.5,0.54,0.34,0.43, negative,2,tra
0.44,0.56,0.48,0.5,0.5,0.46,0.54, negative,2,tra
0.52,0.36,0.48,0.5,0.41,0.28,0.38, negative,2,tra
0.18,0.3,0.48,0.5,0.46,0.24,0.35, negative,2,tra
0.47,0.29,0.48,0.5,0.51,0.33,0.43, negative,2,tra
0.25,0.37,0.48,0.5,0.41,0.33,0.42, negative,2,tra
0.52,0.57,0.48,0.5,0.42,0.47,0.54, negative,2,tra
0.25,0.37,0.48,0.5,0.43,0.26,0.36, negative,2,tra
0.35,0.48,0.48,0.5,0.56,0.4,0.48, negative,2,tra
0.26,0.26,0.48,0.5,0.34,0.25,0.35, negative,2,tra
0.44,0.51,0.48,0.5,0.47,0.26,0.36, negative,2,tra
0.37,0.5,0.48,0.5,0.42,0.36,0.45, negative,2,tra
0.44,0.42,0.48,0.5,0.42,0.25,0.2, negative,2,tra
0.42,0.3,0.48,0.5,0.48,0.26,0.36, negative,2,tra
0.48,0.42,0.48,0.5,0.45,0.25,0.35, negative,2,tra
0.41,0.48,0.48,0.5,0.51,0.44,0.51, negative,2,tra
0.44,0.28,0.48,0.5,0.43,0.27,0.37, negative,2,tra
0.29,0.41,0.48,0.5,0.48,0.38,0.46, negative,2,tra
0.34,0.28,0.48,0.5,0.41,0.35,0.44, negative,2,tra
0.41,0.43,0.48,0.5,0.45,0.31,0.41, negative,2,tra
0.29,0.47,0.48,0.5,0.41,0.23,0.34, negative,2,tra
0.34,0.55,0.48,0.5,0.58,0.31,0.41, negative,2,tra
0.4,0.46,0.48,0.5,0.52,0.49,0.56, negative,2,tra
0.5,0.49,0.48,0.5,0.49,0.46,0.53, negative,2,tra
0.52,0.44,0.48,0.5,0.37,0.36,0.42, negative,2,tra
0.5,0.51,0.48,0.5,0.27,0.23,0.34, negative,2,tra
0.53,0.42,0.48,0.5,0.16,0.29,0.39, negative,2,tra
0.4,0.42,0.48,0.5,0.37,0.27,0.27, negative,2,tra
0.41,0.43,0.48,0.5,0.5,0.24,0.25, negative,2,tra
0.31,0.47,0.48,0.5,0.29,0.28,0.39, negative,2,tra
0.64,0.76,0.48,0.5,0.45,0.35,0.38, negative,2,tra
0.57,0.54,0.48,0.5,0.37,0.28,0.33, negative,2,tra
0.65,0.55,0.48,0.5,0.34,0.37,0.28, negative,2,tra
0.51,0.46,0.48,0.5,0.58,0.31,0.41, negative,2,tra
0.38,0.4,0.48,0.5,0.63,0.25,0.35, negative,2,tra
0.24,0.57,0.48,0.5,0.63,0.34,0.43, negative,2,tra
0.38,0.26,0.48,0.5,0.54,0.16,0.28, negative,2,tra
0.33,0.47,0.48,0.5,0.53,0.18,0.29, negative,2,tra
0.24,0.34,0.48,0.5,0.38,0.3,0.4, negative,2,tra
0.26,0.5,0.48,0.5,0.44,0.32,0.41, negative,2,tra
0.44,0.49,0.48,0.5,0.39,0.38,0.4, negative,2,tra
0.43,0.32,0.48,0.5,0.33,0.45,0.52, negative,2,tra
0.49,0.43,0.48,0.5,0.49,0.3,0.4, negative,2,tra
0.47,0.28,0.48,0.5,0.56,0.2,0.25, negative,2,tra
0.32,0.33,0.48,0.5,0.6,0.06,0.2, negative,2,tra
0.34,0.35,0.48,0.5,0.51,0.49,0.56, negative,2,tra
0.38,0.3,0.48,0.5,0.43,0.29,0.39, negative,2,tra
0.41,0.51,0.48,0.5,0.58,0.2,0.31, negative,2,tra
0.51,0.49,0.48,0.5,0.53,0.14,0.26, negative,2,tra
0.25,0.51,0.48,0.5,0.37,0.42,0.5, negative,2,tra
0.29,0.28,0.48,0.5,0.5,0.42,0.5, negative,2,tra
0.25,0.26,0.48,0.5,0.39,0.32,0.42, negative,2,tra
0.24,0.41,0.48,0.5,0.49,0.23,0.34, negative,2,tra
0.04,0.31,0.48,0.5,0.41,0.29,0.39, negative,2,tra
0.34,0.51,0.48,0.5,0.44,0.37,0.46, negative,2,tra
0.28,0.33,0.48,0.5,0.45,0.22,0.33, negative,2,tra
0.4,0.46,0.48,0.5,0.42,0.35,0.44, negative,2,tra
0.23,0.34,0.48,0.5,0.43,0.26,0.37, negative,2,tra
0.37,0.44,0.48,0.5,0.42,0.39,0.47, negative,2,tra
0.0,0.38,0.48,0.5,0.42,0.48,0.55, negative,2,tra
0.3,0.44,0.48,0.5,0.49,0.22,0.33, negative,2,tra
0.27,0.3,0.48,0.5,0.71,0.28,0.39, negative,2,tra
0.17,0.52,0.48,0.5,0.49,0.37,0.46, negative,2,tra
0.36,0.42,0.48,0.5,0.53,0.32,0.41, negative,2,tra
0.26,0.4,0.48,0.5,0.36,0.26,0.37, negative,2,tra
0.4,0.41,0.48,0.5,0.55,0.22,0.33, negative,2,tra
0.44,0.35,0.48,0.5,0.44,0.52,0.59, negative,2,tra
0.27,0.42,0.48,0.5,0.37,0.38,0.43, negative,2,tra
0.85,0.53,0.48,0.5,0.53,0.52,0.35, negative,2,tra
0.63,0.49,0.48,0.5,0.54,0.76,0.79, negative,2,tra
0.75,0.55,1.0,1.0,0.4,0.47,0.3, negative,2,tra
0.72,0.42,0.48,0.5,0.65,0.77,0.79, negative,2,tra
0.83,0.48,0.48,0.5,0.65,0.76,0.79, negative,2,tra
0.69,0.43,0.48,0.5,0.59,0.74,0.77, negative,2,tra
0.79,0.36,0.48,0.5,0.46,0.82,0.7, negative,2,tra
0.78,0.33,0.48,0.5,0.57,0.77,0.79, negative,2,tra
0.75,0.37,0.48,0.5,0.64,0.7,0.74, negative,2,tra
0.67,0.37,0.48,0.5,0.54,0.64,0.68, negative,2,tra
0.66,0.48,0.48,0.5,0.54,0.7,0.74, negative,2,tra
0.84,0.49,0.48,0.5,0.55,0.78,0.74, negative,2,tra
0.77,0.55,0.48,0.5,0.51,0.78,0.74, negative,2,tra
0.63,0.42,0.48,0.5,0.48,0.77,0.8, negative,2,tra
0.86,0.39,0.48,0.5,0.59,0.89,0.9, negative,2,tra
0.87,0.49,0.48,0.5,0.61,0.76,0.79, negative,2,tra
0.47,0.46,0.48,0.5,0.62,0.74,0.77, negative,2,tra
0.76,0.41,0.48,0.5,0.5,0.59,0.62, negative,2,tra
0.7,0.53,0.48,0.5,0.7,0.86,0.87, negative,2,tra
0.64,0.45,0.48,0.5,0.67,0.61,0.66, negative,2,tra
0.73,0.26,0.48,0.5,0.57,0.75,0.78, negative,2,tra
0.49,0.61,1.0,0.5,0.56,0.71,0.74, negative,2,tra
0.88,0.42,0.48,0.5,0.52,0.73,0.75, negative,2,tra
0.84,0.54,0.48,0.5,0.75,0.92,0.7, negative,2,tra
0.86,0.55,0.48,0.5,0.63,0.81,0.83, negative,2,tra
0.79,0.54,0.48,0.5,0.5,0.66,0.68, negative,2,tra
0.57,0.38,0.48,0.5,0.06,0.49,0.33, negative,2,tra
0.78,0.44,0.48,0.5,0.45,0.73,0.68, negative,2,tra
0.78,0.68,0.48,0.5,0.83,0.4,0.29, negative,2,tra
0.63,0.69,0.48,0.5,0.65,0.41,0.28, negative,2,tra
0.67,0.88,0.48,0.5,0.73,0.5,0.25, negative,2,tra
0.67,0.84,0.48,0.5,0.74,0.54,0.37, negative,2,tra
0.74,0.9,0.48,0.5,0.57,0.53,0.29, negative,2,tra
0.73,0.84,0.48,0.5,0.86,0.58,0.29, negative,2,tra
0.75,0.76,0.48,0.5,0.83,0.57,0.3, negative,2,tra
0.77,0.57,0.48,0.5,0.88,0.53,0.2, negative,2,tra
0.74,0.78,0.48,0.5,0.75,0.54,0.15, negative,2,tra
0.68,0.76,0.48,0.5,0.84,0.45,0.27, negative,2,tra
0.56,0.68,0.48,0.5,0.77,0.36,0.45, negative,2,tra
