@relation ./ML-assignments/Assignment6/databases_disc/databases_EWD3_arff/vowel0/EWD3vowel0-5-4tra.dat

@attribute  numeric
@attribute 0 numeric
@attribute 1 numeric
@attribute 2 numeric
@attribute 3 numeric
@attribute 4 numeric
@attribute 5 numeric
@attribute 6 numeric
@attribute 7 numeric
@attribute 8 numeric
@attribute 9 numeric
@attribute 10 numeric
@attribute 11 numeric
@attribute 12 numeric
@attribute Class {' negative'}
@data
462,9.0,6.0,0.0,2.0,6.0,2.0,4.0,5.0,7.0,3.0,5.0,3.0,3.0,' negativ
463,9.0,6.0,0.0,1.0,6.0,5.0,5.0,3.0,7.0,3.0,5.0,5.0,4.0,' negativ
464,9.0,6.0,0.0,3.0,3.0,4.0,4.0,5.0,6.0,5.0,4.0,3.0,4.0,' negativ
465,9.0,6.0,0.0,3.0,2.0,4.0,7.0,6.0,6.0,4.0,4.0,2.0,2.0,' negativ
466,9.0,6.0,0.0,7.0,1.0,2.0,5.0,4.0,3.0,5.0,5.0,4.0,4.0,' negativ
467,9.0,6.0,0.0,7.0,3.0,3.0,5.0,2.0,3.0,6.0,3.0,5.0,3.0,' negativ
468,9.0,6.0,0.0,5.0,5.0,0.0,4.0,3.0,7.0,4.0,3.0,4.0,5.0,' negativ
469,9.0,6.0,0.0,6.0,4.0,3.0,4.0,3.0,4.0,4.0,5.0,3.0,4.0,' negativ
470,9.0,6.0,0.0,2.0,8.0,4.0,3.0,1.0,5.0,5.0,6.0,5.0,4.0,' negativ
471,9.0,6.0,0.0,2.0,6.0,1.0,5.0,6.0,6.0,4.0,3.0,5.0,2.0,' negativ
472,9.0,6.0,0.0,3.0,3.0,4.0,5.0,5.0,6.0,5.0,4.0,3.0,4.0,' negativ
473,9.0,6.0,0.0,7.0,3.0,3.0,5.0,2.0,3.0,6.0,3.0,4.0,3.0,' negativ
474,9.0,6.0,0.0,5.0,5.0,1.0,3.0,3.0,6.0,5.0,3.0,4.0,4.0,' negativ
475,9.0,6.0,0.0,6.0,4.0,3.0,4.0,4.0,4.0,5.0,5.0,3.0,4.0,' negativ
476,9.0,6.0,0.0,4.0,6.0,1.0,3.0,5.0,5.0,6.0,4.0,2.0,3.0,' negativ
477,9.0,6.0,0.0,2.0,8.0,4.0,3.0,1.0,5.0,5.0,6.0,6.0,4.0,' negativ
478,9.0,6.0,0.0,3.0,4.0,3.0,5.0,5.0,6.0,5.0,3.0,2.0,4.0,' negativ
479,9.0,6.0,0.0,3.0,3.0,4.0,7.0,6.0,5.0,5.0,3.0,1.0,3.0,' negativ
480,9.0,6.0,0.0,7.0,1.0,1.0,5.0,4.0,4.0,5.0,5.0,4.0,4.0,' negativ
481,9.0,6.0,0.0,7.0,3.0,3.0,5.0,2.0,4.0,6.0,3.0,4.0,3.0,' negativ
482,9.0,6.0,0.0,5.0,4.0,2.0,4.0,5.0,4.0,5.0,4.0,3.0,4.0,' negativ
483,9.0,6.0,0.0,4.0,5.0,2.0,2.0,5.0,6.0,5.0,4.0,2.0,4.0,' negativ
484,9.0,6.0,0.0,2.0,8.0,4.0,3.0,2.0,4.0,6.0,5.0,6.0,4.0,' negativ
485,9.0,6.0,0.0,2.0,7.0,1.0,5.0,7.0,5.0,3.0,2.0,4.0,3.0,' negativ
486,9.0,6.0,0.0,0.0,7.0,5.0,5.0,4.0,5.0,5.0,2.0,7.0,4.0,' negativ
487,9.0,6.0,0.0,3.0,4.0,4.0,5.0,5.0,6.0,5.0,3.0,2.0,4.0,' negativ
488,9.0,7.0,0.0,5.0,2.0,3.0,4.0,8.0,4.0,5.0,5.0,3.0,4.0,' negativ
489,9.0,7.0,0.0,6.0,3.0,2.0,4.0,7.0,3.0,5.0,6.0,4.0,2.0,' negativ
490,9.0,7.0,0.0,5.0,7.0,5.0,1.0,4.0,5.0,6.0,6.0,5.0,1.0,' negativ
491,9.0,7.0,0.0,1.0,5.0,3.0,6.0,4.0,4.0,5.0,5.0,6.0,2.0,' negativ
492,9.0,7.0,0.0,3.0,3.0,3.0,4.0,7.0,3.0,6.0,6.0,1.0,4.0,' negativ
493,9.0,7.0,0.0,5.0,1.0,3.0,7.0,7.0,7.0,5.0,6.0,3.0,3.0,' negativ
494,9.0,7.0,0.0,6.0,2.0,3.0,4.0,8.0,4.0,5.0,5.0,3.0,4.0,' negativ
495,9.0,7.0,0.0,6.0,3.0,1.0,4.0,6.0,2.0,5.0,5.0,3.0,3.0,' negativ
496,9.0,7.0,0.0,5.0,5.0,5.0,2.0,5.0,5.0,5.0,5.0,5.0,2.0,' negativ
497,9.0,7.0,0.0,6.0,5.0,3.0,2.0,7.0,6.0,4.0,3.0,6.0,3.0,' negativ
498,9.0,7.0,0.0,2.0,7.0,7.0,3.0,3.0,2.0,4.0,9.0,6.0,4.0,' negativ
499,9.0,7.0,0.0,2.0,7.0,3.0,4.0,6.0,3.0,7.0,6.0,5.0,3.0,' negativ
500,9.0,7.0,0.0,1.0,6.0,3.0,6.0,5.0,3.0,6.0,5.0,6.0,3.0,' negativ
501,9.0,7.0,0.0,6.0,2.0,2.0,4.0,7.0,3.0,6.0,4.0,3.0,4.0,' negativ
502,9.0,7.0,0.0,6.0,3.0,1.0,4.0,6.0,2.0,5.0,6.0,3.0,3.0,' negativ
503,9.0,7.0,0.0,5.0,5.0,6.0,2.0,4.0,5.0,5.0,5.0,5.0,2.0,' negativ
504,9.0,7.0,0.0,6.0,5.0,3.0,1.0,6.0,6.0,5.0,3.0,6.0,3.0,' negativ
505,9.0,7.0,0.0,2.0,7.0,6.0,2.0,3.0,3.0,4.0,8.0,6.0,4.0,' negativ
506,9.0,7.0,0.0,2.0,6.0,2.0,4.0,6.0,5.0,7.0,6.0,5.0,4.0,' negativ
507,9.0,7.0,0.0,1.0,6.0,3.0,5.0,5.0,4.0,6.0,4.0,7.0,3.0,' negativ
508,9.0,7.0,0.0,3.0,2.0,5.0,5.0,6.0,3.0,5.0,6.0,3.0,4.0,' negativ
509,9.0,7.0,0.0,5.0,1.0,3.0,7.0,7.0,7.0,6.0,6.0,4.0,2.0,' negativ
510,9.0,7.0,0.0,6.0,2.0,2.0,5.0,7.0,4.0,6.0,4.0,3.0,4.0,' negativ
511,9.0,7.0,0.0,6.0,4.0,2.0,4.0,7.0,3.0,5.0,5.0,4.0,3.0,' negativ
512,9.0,7.0,0.0,6.0,5.0,5.0,1.0,6.0,7.0,5.0,2.0,6.0,3.0,' negativ
513,9.0,7.0,0.0,5.0,6.0,8.0,2.0,2.0,5.0,7.0,5.0,7.0,3.0,' negativ
514,9.0,7.0,0.0,3.0,7.0,6.0,1.0,2.0,4.0,5.0,9.0,5.0,4.0,' negativ
515,9.0,7.0,0.0,3.0,5.0,3.0,3.0,6.0,3.0,6.0,7.0,6.0,5.0,' negativ
516,9.0,7.0,0.0,1.0,6.0,4.0,5.0,5.0,5.0,5.0,4.0,7.0,3.0,' negativ
517,9.0,7.0,0.0,5.0,1.0,3.0,6.0,6.0,7.0,5.0,6.0,5.0,2.0,' negativ
518,9.0,7.0,0.0,6.0,5.0,5.0,1.0,4.0,6.0,6.0,4.0,5.0,2.0,' negativ
519,9.0,7.0,0.0,6.0,4.0,5.0,1.0,5.0,7.0,6.0,2.0,6.0,3.0,' negativ
520,9.0,7.0,0.0,2.0,4.0,5.0,5.0,6.0,2.0,4.0,6.0,6.0,6.0,' negativ
521,9.0,7.0,0.0,0.0,6.0,4.0,5.0,4.0,5.0,5.0,4.0,8.0,4.0,' negativ
522,9.0,7.0,0.0,3.0,2.0,5.0,4.0,6.0,4.0,6.0,6.0,4.0,3.0,' negativ
523,9.0,7.0,0.0,5.0,0.0,3.0,5.0,6.0,8.0,5.0,6.0,5.0,2.0,' negativ
524,9.0,7.0,0.0,5.0,2.0,4.0,5.0,8.0,4.0,5.0,4.0,3.0,4.0,' negativ
525,9.0,7.0,0.0,6.0,4.0,3.0,3.0,7.0,3.0,4.0,5.0,4.0,2.0,' negativ
526,9.0,7.0,0.0,6.0,5.0,6.0,1.0,3.0,6.0,7.0,4.0,6.0,2.0,' negativ
527,9.0,7.0,0.0,5.0,4.0,7.0,2.0,5.0,6.0,6.0,2.0,6.0,3.0,' negativ
528,9.0,7.0,0.0,2.0,6.0,8.0,3.0,2.0,3.0,4.0,7.0,7.0,5.0,' negativ
529,9.0,7.0,0.0,0.0,6.0,5.0,5.0,5.0,4.0,6.0,4.0,8.0,5.0,' negativ
530,9.0,7.0,0.0,3.0,2.0,5.0,5.0,6.0,3.0,5.0,6.0,4.0,4.0,' negativ
531,9.0,7.0,0.0,7.0,2.0,3.0,4.0,8.0,4.0,6.0,4.0,2.0,3.0,' negativ
532,9.0,7.0,0.0,7.0,3.0,5.0,2.0,6.0,3.0,5.0,2.0,5.0,4.0,' negativ
533,9.0,7.0,0.0,6.0,3.0,5.0,4.0,4.0,3.0,4.0,3.0,6.0,3.0,' negativ
534,9.0,7.0,0.0,6.0,3.0,5.0,4.0,5.0,3.0,3.0,4.0,6.0,3.0,' negativ
535,9.0,7.0,0.0,3.0,7.0,0.0,4.0,5.0,6.0,7.0,4.0,5.0,3.0,' negativ
536,9.0,7.0,0.0,2.0,7.0,3.0,3.0,4.0,7.0,6.0,5.0,2.0,4.0,' negativ
537,9.0,7.0,0.0,2.0,2.0,4.0,7.0,6.0,9.0,4.0,4.0,3.0,4.0,' negativ
538,9.0,7.0,0.0,4.0,3.0,5.0,5.0,7.0,3.0,5.0,3.0,4.0,2.0,' negativ
539,9.0,7.0,0.0,7.0,2.0,4.0,3.0,9.0,5.0,6.0,4.0,3.0,2.0,' negativ
540,9.0,7.0,0.0,7.0,3.0,5.0,3.0,6.0,3.0,5.0,3.0,5.0,4.0,' negativ
541,9.0,7.0,0.0,6.0,3.0,5.0,4.0,5.0,3.0,4.0,4.0,6.0,3.0,' negativ
542,9.0,7.0,0.0,4.0,5.0,4.0,3.0,5.0,2.0,6.0,4.0,7.0,3.0,' negativ
543,9.0,7.0,0.0,3.0,7.0,0.0,4.0,5.0,5.0,7.0,4.0,5.0,3.0,' negativ
544,9.0,7.0,0.0,2.0,7.0,4.0,3.0,4.0,6.0,6.0,5.0,2.0,4.0,' negativ
545,9.0,7.0,0.0,2.0,2.0,4.0,7.0,6.0,9.0,4.0,4.0,3.0,4.0,' negativ
546,9.0,7.0,0.0,4.0,3.0,5.0,5.0,7.0,3.0,5.0,3.0,4.0,2.0,' negativ
547,9.0,7.0,0.0,5.0,1.0,3.0,6.0,8.0,5.0,6.0,3.0,4.0,3.0,' negativ
548,9.0,7.0,0.0,6.0,2.0,4.0,4.0,9.0,5.0,5.0,4.0,3.0,2.0,' negativ
549,9.0,7.0,0.0,7.0,3.0,5.0,3.0,6.0,3.0,5.0,3.0,4.0,4.0,' negativ
550,9.0,7.0,0.0,6.0,3.0,5.0,4.0,4.0,3.0,4.0,4.0,6.0,3.0,' negativ
551,9.0,7.0,0.0,6.0,3.0,5.0,4.0,5.0,3.0,4.0,4.0,7.0,3.0,' negativ
552,9.0,7.0,0.0,4.0,5.0,4.0,2.0,5.0,3.0,7.0,3.0,7.0,3.0,' negativ
553,9.0,7.0,0.0,2.0,7.0,2.0,2.0,5.0,4.0,7.0,5.0,5.0,4.0,' negativ
554,9.0,7.0,0.0,2.0,7.0,3.0,3.0,4.0,6.0,7.0,5.0,4.0,3.0,' negativ
555,9.0,7.0,0.0,2.0,2.0,4.0,7.0,6.0,9.0,4.0,4.0,3.0,4.0,' negativ
556,9.0,7.0,0.0,5.0,1.0,4.0,6.0,8.0,5.0,7.0,3.0,4.0,3.0,' negativ
557,9.0,7.0,0.0,6.0,2.0,3.0,4.0,9.0,4.0,6.0,4.0,2.0,2.0,' negativ
558,9.0,7.0,0.0,5.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,6.0,3.0,' negativ
559,9.0,7.0,0.0,6.0,3.0,5.0,4.0,6.0,3.0,5.0,3.0,6.0,3.0,' negativ
560,9.0,7.0,0.0,2.0,7.0,2.0,2.0,5.0,5.0,6.0,5.0,4.0,5.0,' negativ
561,9.0,7.0,0.0,2.0,6.0,3.0,3.0,5.0,6.0,7.0,5.0,4.0,4.0,' negativ
562,9.0,7.0,0.0,2.0,2.0,4.0,8.0,6.0,9.0,4.0,3.0,3.0,4.0,' negativ
563,9.0,7.0,0.0,4.0,3.0,4.0,5.0,8.0,3.0,5.0,3.0,4.0,2.0,' negativ
564,9.0,7.0,0.0,5.0,1.0,4.0,6.0,8.0,5.0,7.0,3.0,5.0,3.0,' negativ
565,9.0,7.0,0.0,6.0,2.0,3.0,4.0,9.0,4.0,6.0,4.0,2.0,2.0,' negativ
566,9.0,7.0,0.0,7.0,3.0,5.0,3.0,5.0,3.0,5.0,2.0,4.0,4.0,' negativ
567,9.0,7.0,0.0,5.0,3.0,6.0,4.0,6.0,4.0,5.0,2.0,6.0,3.0,' negativ
568,9.0,7.0,0.0,4.0,6.0,2.0,3.0,5.0,4.0,6.0,3.0,6.0,2.0,' negativ
569,9.0,7.0,0.0,2.0,7.0,2.0,3.0,4.0,5.0,6.0,5.0,5.0,5.0,' negativ
570,9.0,7.0,0.0,4.0,3.0,4.0,5.0,7.0,4.0,4.0,4.0,4.0,2.0,' negativ
571,9.0,7.0,0.0,5.0,1.0,4.0,6.0,8.0,5.0,6.0,3.0,5.0,3.0,' negativ
572,9.0,7.0,0.0,6.0,2.0,4.0,4.0,8.0,4.0,6.0,4.0,2.0,3.0,' negativ
573,9.0,7.0,0.0,7.0,3.0,5.0,3.0,6.0,3.0,5.0,2.0,4.0,4.0,' negativ
574,9.0,7.0,0.0,5.0,4.0,4.0,4.0,4.0,3.0,3.0,5.0,6.0,3.0,' negativ
575,9.0,7.0,0.0,5.0,3.0,6.0,4.0,7.0,4.0,5.0,2.0,5.0,3.0,' negativ
576,9.0,7.0,0.0,2.0,7.0,3.0,3.0,4.0,4.0,7.0,4.0,6.0,6.0,' negativ
577,9.0,7.0,0.0,2.0,6.0,4.0,5.0,4.0,6.0,7.0,4.0,5.0,3.0,' negativ
578,9.0,7.0,0.0,4.0,3.0,3.0,6.0,6.0,4.0,5.0,4.0,3.0,3.0,' negativ
579,9.0,8.0,9.0,5.0,3.0,6.0,5.0,6.0,1.0,3.0,3.0,5.0,7.0,' negativ
580,9.0,8.0,9.0,6.0,5.0,5.0,2.0,6.0,4.0,4.0,3.0,3.0,5.0,' negativ
581,9.0,8.0,9.0,5.0,7.0,4.0,0.0,4.0,6.0,6.0,4.0,2.0,5.0,' negativ
582,9.0,8.0,9.0,4.0,6.0,4.0,1.0,4.0,7.0,8.0,4.0,4.0,2.0,' negativ
583,9.0,8.0,9.0,2.0,8.0,3.0,3.0,4.0,5.0,6.0,3.0,3.0,3.0,' negativ
584,9.0,8.0,9.0,1.0,6.0,6.0,4.0,5.0,4.0,4.0,6.0,3.0,2.0,' negativ
585,9.0,8.0,9.0,5.0,4.0,3.0,4.0,6.0,5.0,4.0,4.0,3.0,6.0,' negativ
586,9.0,8.0,9.0,4.0,1.0,5.0,8.0,9.0,3.0,3.0,2.0,3.0,7.0,' negativ
587,9.0,8.0,9.0,6.0,2.0,6.0,6.0,6.0,1.0,3.0,3.0,4.0,8.0,' negativ
588,9.0,8.0,9.0,7.0,4.0,6.0,3.0,5.0,3.0,4.0,2.0,4.0,5.0,' negativ
589,9.0,8.0,9.0,7.0,6.0,3.0,1.0,5.0,5.0,5.0,2.0,2.0,5.0,' negativ
590,9.0,8.0,9.0,6.0,4.0,5.0,2.0,6.0,4.0,5.0,3.0,3.0,4.0,' negativ
591,9.0,8.0,9.0,5.0,7.0,5.0,0.0,4.0,7.0,5.0,4.0,2.0,5.0,' negativ
592,9.0,8.0,9.0,3.0,7.0,4.0,4.0,5.0,3.0,6.0,4.0,5.0,4.0,' negativ
593,9.0,8.0,9.0,1.0,6.0,6.0,3.0,5.0,4.0,4.0,6.0,3.0,2.0,' negativ
594,9.0,8.0,9.0,4.0,1.0,5.0,7.0,9.0,3.0,3.0,3.0,3.0,8.0,' negativ
595,9.0,8.0,9.0,7.0,4.0,6.0,3.0,6.0,3.0,5.0,2.0,4.0,5.0,' negativ
596,9.0,8.0,9.0,6.0,7.0,2.0,2.0,5.0,5.0,5.0,2.0,2.0,6.0,' negativ
597,9.0,8.0,9.0,6.0,4.0,4.0,3.0,6.0,4.0,5.0,3.0,3.0,4.0,' negativ
598,9.0,8.0,9.0,3.0,6.0,5.0,3.0,5.0,2.0,6.0,4.0,6.0,5.0,' negativ
599,9.0,8.0,9.0,2.0,5.0,7.0,4.0,4.0,4.0,4.0,6.0,4.0,1.0,' negativ
600,9.0,8.0,9.0,4.0,5.0,3.0,5.0,6.0,4.0,4.0,3.0,3.0,5.0,' negativ
601,9.0,8.0,9.0,5.0,3.0,6.0,6.0,5.0,2.0,3.0,1.0,5.0,8.0,' negativ
602,9.0,8.0,9.0,7.0,4.0,6.0,3.0,6.0,2.0,4.0,2.0,4.0,5.0,' negativ
603,9.0,8.0,9.0,6.0,7.0,2.0,2.0,5.0,6.0,5.0,1.0,1.0,7.0,' negativ
604,9.0,8.0,9.0,4.0,6.0,4.0,1.0,3.0,5.0,8.0,4.0,3.0,3.0,' negativ
605,9.0,8.0,9.0,3.0,6.0,5.0,3.0,5.0,3.0,7.0,3.0,7.0,5.0,' negativ
606,9.0,8.0,9.0,2.0,5.0,7.0,4.0,5.0,3.0,4.0,7.0,4.0,1.0,' negativ
607,9.0,8.0,9.0,4.0,5.0,4.0,4.0,6.0,4.0,4.0,3.0,3.0,5.0,' negativ
608,9.0,8.0,9.0,4.0,2.0,6.0,7.0,8.0,2.0,2.0,2.0,4.0,8.0,' negativ
609,9.0,8.0,9.0,5.0,3.0,6.0,7.0,5.0,2.0,3.0,1.0,4.0,8.0,' negativ
610,9.0,8.0,9.0,7.0,5.0,5.0,3.0,6.0,2.0,3.0,2.0,5.0,5.0,' negativ
611,9.0,8.0,9.0,5.0,5.0,5.0,4.0,5.0,4.0,5.0,2.0,4.0,6.0,' negativ
612,9.0,8.0,9.0,4.0,6.0,4.0,1.0,3.0,5.0,8.0,5.0,3.0,3.0,' negativ
613,9.0,8.0,9.0,2.0,6.0,3.0,3.0,4.0,6.0,7.0,4.0,4.0,2.0,' negativ
614,9.0,8.0,9.0,1.0,6.0,6.0,3.0,5.0,3.0,4.0,7.0,3.0,2.0,' negativ
615,9.0,8.0,9.0,4.0,5.0,4.0,4.0,5.0,4.0,4.0,4.0,3.0,5.0,' negativ
616,9.0,8.0,9.0,5.0,2.0,5.0,7.0,6.0,2.0,4.0,1.0,4.0,8.0,' negativ
617,9.0,8.0,9.0,4.0,7.0,3.0,2.0,4.0,5.0,9.0,3.0,3.0,3.0,' negativ
618,9.0,8.0,9.0,3.0,6.0,2.0,4.0,5.0,6.0,7.0,4.0,3.0,2.0,' negativ
619,9.0,8.0,9.0,1.0,6.0,6.0,3.0,4.0,4.0,4.0,7.0,3.0,2.0,' negativ
620,9.0,8.0,9.0,4.0,5.0,5.0,4.0,5.0,3.0,4.0,4.0,4.0,5.0,' negativ
621,9.0,9.0,9.0,2.0,3.0,8.0,7.0,7.0,2.0,3.0,0.0,3.0,7.0,' negativ
622,9.0,9.0,9.0,5.0,2.0,5.0,7.0,4.0,2.0,5.0,1.0,5.0,9.0,' negativ
623,9.0,9.0,9.0,5.0,3.0,3.0,5.0,7.0,5.0,4.0,1.0,2.0,8.0,' negativ
624,9.0,9.0,9.0,4.0,6.0,1.0,5.0,5.0,7.0,5.0,2.0,0.0,5.0,' negativ
625,9.0,9.0,9.0,3.0,8.0,0.0,3.0,7.0,5.0,5.0,2.0,2.0,5.0,' negativ
626,9.0,9.0,9.0,2.0,4.0,4.0,6.0,7.0,4.0,3.0,2.0,3.0,6.0,' negativ
627,9.0,9.0,9.0,2.0,4.0,5.0,8.0,8.0,1.0,3.0,1.0,3.0,6.0,' negativ
628,9.0,9.0,9.0,4.0,5.0,5.0,6.0,7.0,3.0,4.0,1.0,2.0,8.0,' negativ
629,9.0,9.0,9.0,2.0,4.0,7.0,7.0,7.0,2.0,3.0,1.0,4.0,7.0,' negativ
630,9.0,9.0,9.0,5.0,2.0,5.0,8.0,4.0,3.0,4.0,0.0,5.0,8.0,' negativ
631,9.0,9.0,9.0,5.0,3.0,3.0,5.0,3.0,4.0,5.0,2.0,4.0,7.0,' negativ
632,9.0,9.0,9.0,5.0,5.0,2.0,4.0,3.0,8.0,5.0,1.0,4.0,7.0,' negativ
633,9.0,9.0,9.0,5.0,3.0,3.0,5.0,7.0,4.0,4.0,1.0,2.0,8.0,' negativ
634,9.0,9.0,9.0,4.0,6.0,0.0,5.0,6.0,7.0,4.0,1.0,1.0,5.0,' negativ
635,9.0,9.0,9.0,3.0,8.0,1.0,2.0,6.0,5.0,5.0,2.0,3.0,4.0,' negativ
636,9.0,9.0,9.0,2.0,4.0,4.0,5.0,7.0,4.0,3.0,2.0,3.0,6.0,' negativ
637,9.0,9.0,9.0,2.0,4.0,5.0,9.0,9.0,2.0,2.0,1.0,2.0,5.0,' negativ
638,9.0,9.0,9.0,4.0,5.0,5.0,6.0,7.0,2.0,4.0,1.0,2.0,8.0,' negativ
639,9.0,9.0,9.0,2.0,4.0,7.0,6.0,8.0,2.0,3.0,1.0,3.0,8.0,' negativ
640,9.0,9.0,9.0,5.0,3.0,4.0,6.0,2.0,4.0,6.0,2.0,4.0,7.0,' negativ
641,9.0,9.0,9.0,5.0,5.0,2.0,4.0,3.0,7.0,5.0,1.0,3.0,7.0,' negativ
642,9.0,9.0,9.0,4.0,3.0,3.0,5.0,7.0,4.0,4.0,1.0,3.0,7.0,' negativ
643,9.0,9.0,9.0,4.0,6.0,1.0,5.0,5.0,7.0,5.0,0.0,1.0,5.0,' negativ
644,9.0,9.0,9.0,3.0,8.0,1.0,2.0,5.0,6.0,5.0,3.0,3.0,3.0,' negativ
645,9.0,9.0,9.0,2.0,4.0,5.0,5.0,7.0,4.0,3.0,2.0,3.0,6.0,' negativ
646,9.0,9.0,9.0,2.0,4.0,5.0,9.0,9.0,2.0,2.0,1.0,2.0,5.0,' negativ
647,9.0,9.0,9.0,2.0,4.0,8.0,6.0,8.0,2.0,3.0,2.0,3.0,8.0,' negativ
648,9.0,9.0,9.0,5.0,2.0,5.0,8.0,4.0,3.0,5.0,0.0,5.0,9.0,' negativ
649,9.0,9.0,9.0,5.0,2.0,4.0,6.0,2.0,4.0,6.0,2.0,4.0,7.0,' negativ
650,9.0,9.0,9.0,4.0,4.0,3.0,6.0,7.0,4.0,4.0,1.0,3.0,7.0,' negativ
651,9.0,9.0,9.0,3.0,6.0,1.0,5.0,6.0,6.0,6.0,0.0,1.0,4.0,' negativ
652,9.0,9.0,9.0,3.0,8.0,1.0,2.0,5.0,6.0,4.0,3.0,2.0,4.0,' negativ
653,9.0,9.0,9.0,2.0,4.0,4.0,6.0,7.0,4.0,3.0,1.0,3.0,6.0,' negativ
654,9.0,9.0,9.0,2.0,4.0,5.0,9.0,9.0,2.0,2.0,1.0,2.0,5.0,' negativ
655,9.0,9.0,9.0,4.0,5.0,5.0,6.0,6.0,3.0,4.0,0.0,2.0,8.0,' negativ
656,9.0,9.0,9.0,2.0,4.0,7.0,6.0,8.0,2.0,3.0,1.0,2.0,8.0,' negativ
657,9.0,9.0,9.0,5.0,2.0,5.0,8.0,3.0,3.0,3.0,0.0,5.0,8.0,' negativ
658,9.0,9.0,9.0,4.0,3.0,4.0,5.0,3.0,4.0,5.0,1.0,5.0,7.0,' negativ
659,9.0,9.0,9.0,5.0,5.0,2.0,4.0,4.0,7.0,5.0,2.0,2.0,7.0,' negativ
660,9.0,9.0,9.0,4.0,4.0,3.0,6.0,7.0,4.0,4.0,1.0,3.0,7.0,' negativ
661,9.0,9.0,9.0,3.0,4.0,4.0,6.0,8.0,5.0,4.0,1.0,2.0,7.0,' negativ
662,9.0,9.0,9.0,2.0,4.0,5.0,8.0,9.0,2.0,2.0,1.0,2.0,5.0,' negativ
663,9.0,9.0,9.0,3.0,3.0,7.0,7.0,7.0,2.0,4.0,0.0,3.0,8.0,' negativ
664,9.0,9.0,9.0,5.0,2.0,5.0,8.0,4.0,3.0,4.0,0.0,5.0,7.0,' negativ
665,9.0,9.0,9.0,4.0,3.0,4.0,5.0,3.0,4.0,5.0,1.0,5.0,7.0,' negativ
666,9.0,9.0,9.0,5.0,5.0,2.0,4.0,4.0,7.0,6.0,2.0,1.0,6.0,' negativ
667,9.0,9.0,9.0,3.0,6.0,1.0,5.0,6.0,5.0,6.0,1.0,0.0,7.0,' negativ
668,9.0,9.0,9.0,3.0,8.0,1.0,3.0,5.0,4.0,6.0,2.0,2.0,4.0,' negativ
669,9.0,9.0,9.0,3.0,4.0,4.0,6.0,8.0,4.0,4.0,1.0,1.0,7.0,' negativ
670,9.0,9.0,9.0,3.0,5.0,5.0,5.0,6.0,2.0,4.0,1.0,1.0,8.0,' negativ
671,9.0,9.0,9.0,3.0,4.0,7.0,7.0,8.0,4.0,3.0,1.0,2.0,7.0,' negativ
672,9.0,9.0,9.0,4.0,4.0,5.0,6.0,6.0,2.0,3.0,3.0,3.0,8.0,' negativ
673,9.0,9.0,9.0,6.0,4.0,1.0,6.0,5.0,3.0,4.0,2.0,5.0,9.0,' negativ
674,9.0,9.0,9.0,4.0,6.0,1.0,2.0,6.0,5.0,5.0,2.0,4.0,7.0,' negativ
675,9.0,9.0,9.0,5.0,6.0,2.0,3.0,5.0,4.0,6.0,1.0,3.0,8.0,' negativ
676,9.0,9.0,9.0,5.0,5.0,3.0,2.0,5.0,6.0,6.0,4.0,3.0,5.0,' negativ
677,9.0,9.0,9.0,3.0,7.0,3.0,1.0,6.0,7.0,8.0,4.0,4.0,4.0,' negativ
678,9.0,9.0,9.0,2.0,5.0,7.0,3.0,6.0,5.0,4.0,4.0,3.0,3.0,' negativ
679,9.0,9.0,9.0,2.0,4.0,5.0,6.0,8.0,5.0,2.0,2.0,1.0,3.0,' negativ
680,9.0,9.0,9.0,4.0,4.0,3.0,4.0,8.0,3.0,4.0,3.0,1.0,7.0,' negativ
681,9.0,9.0,9.0,3.0,3.0,6.0,7.0,9.0,5.0,3.0,2.0,1.0,7.0,' negativ
682,9.0,9.0,9.0,5.0,6.0,1.0,2.0,7.0,5.0,4.0,2.0,4.0,7.0,' negativ
683,9.0,9.0,9.0,5.0,5.0,2.0,3.0,5.0,4.0,6.0,1.0,3.0,8.0,' negativ
684,9.0,9.0,9.0,5.0,5.0,4.0,2.0,5.0,6.0,7.0,4.0,2.0,5.0,' negativ
685,9.0,9.0,9.0,3.0,7.0,3.0,1.0,6.0,6.0,8.0,5.0,5.0,4.0,' negativ
686,9.0,9.0,9.0,2.0,4.0,6.0,6.0,8.0,5.0,2.0,2.0,1.0,3.0,' negativ
687,9.0,9.0,9.0,4.0,4.0,4.0,4.0,7.0,4.0,4.0,3.0,1.0,8.0,' negativ
688,9.0,9.0,9.0,3.0,3.0,6.0,8.0,9.0,6.0,4.0,2.0,1.0,7.0,' negativ
689,9.0,9.0,9.0,4.0,3.0,3.0,8.0,6.0,2.0,3.0,2.0,3.0,8.0,' negativ
690,9.0,9.0,9.0,6.0,4.0,2.0,6.0,4.0,3.0,4.0,2.0,5.0,8.0,' negativ
691,9.0,9.0,9.0,5.0,6.0,1.0,3.0,8.0,5.0,4.0,2.0,4.0,6.0,' negativ
692,9.0,9.0,9.0,5.0,5.0,3.0,3.0,5.0,4.0,6.0,1.0,2.0,8.0,' negativ
693,9.0,9.0,9.0,5.0,5.0,4.0,2.0,4.0,5.0,7.0,5.0,3.0,5.0,' negativ
694,9.0,9.0,9.0,3.0,7.0,3.0,1.0,6.0,6.0,8.0,5.0,5.0,4.0,' negativ
