@relation ./ML-assignments/Assignment6/databases_disc/databases_KBN1_arff/abalone-19_vs_10-11-12-13/KBN1abalone-19_vs_10-11-12-13-5-4tra.dat

@attribute  numeric
@attribute 0 numeric
@attribute 1 numeric
@attribute 2 numeric
@attribute 3 numeric
@attribute 4 numeric
@attribute 5 numeric
@attribute 6 numeric
@attribute 7 numeric
@attribute Class {' negative'}
@data
701,0.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,' negativ
702,0.0,2.0,2.0,0.0,1.0,1.0,2.0,1.0,' negativ
703,0.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,' negativ
704,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,' negativ
705,0.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,' negativ
706,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,' negativ
707,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,' negativ
708,2.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,' negativ
709,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,' negativ
710,1.0,2.0,1.0,0.0,1.0,1.0,0.0,1.0,' negativ
711,1.0,2.0,2.0,0.0,1.0,1.0,1.0,1.0,' negativ
712,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,' negativ
713,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,' negativ
714,0.0,2.0,2.0,0.0,1.0,1.0,1.0,1.0,' negativ
715,0.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,' negativ
716,2.0,2.0,2.0,0.0,1.0,1.0,1.0,1.0,' negativ
717,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,' negativ
718,2.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,' negativ
719,0.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,' negativ
720,0.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,' negativ
721,2.0,2.0,2.0,0.0,1.0,1.0,1.0,1.0,' negativ
722,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,' negativ
723,0.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,' negativ
724,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,' negativ
725,0.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,' negativ
726,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,' negativ
727,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,' negativ
728,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,' negativ
729,0.0,2.0,2.0,0.0,1.0,1.0,0.0,1.0,' negativ
730,2.0,2.0,2.0,1.0,1.0,1.0,0.0,1.0,' negativ
731,1.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,' negativ
732,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,' negativ
733,0.0,2.0,2.0,0.0,1.0,1.0,1.0,1.0,' negativ
734,2.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,' negativ
735,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,' negativ
736,0.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,' negativ
737,0.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,' negativ
738,0.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,' negativ
739,0.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,' negativ
740,0.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,' negativ
741,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,' negativ
742,2.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,' negativ
743,2.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,' negativ
744,2.0,2.0,2.0,0.0,1.0,1.0,1.0,1.0,' negativ
745,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,' negativ
746,2.0,2.0,2.0,0.0,2.0,2.0,2.0,1.0,' negativ
747,2.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,' negativ
748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,' negativ
749,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,' negativ
750,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,' negativ
751,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,' negativ
752,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,' negativ
753,0.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,' negativ
754,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,' negativ
755,2.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,' negativ
756,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,' negativ
757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,' negativ
758,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,' negativ
759,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,' negativ
760,2.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,' negativ
761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,' negativ
762,0.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,' negativ
763,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,' negativ
764,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,' negativ
765,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,' negativ
766,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,' negativ
767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,' negativ
768,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,' negativ
769,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,' negativ
770,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,' negativ
771,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,' negativ
772,0.0,2.0,2.0,0.0,1.0,1.0,1.0,1.0,' negativ
773,2.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,' negativ
774,0.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,' negativ
775,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,' negativ
776,0.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,' negativ
777,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,' negativ
778,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,' negativ
779,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,' negativ
780,1.0,2.0,1.0,0.0,1.0,1.0,1.0,1.0,' negativ
781,0.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,' negativ
782,2.0,2.0,2.0,0.0,1.0,1.0,1.0,2.0,' negativ
783,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,' negativ
784,0.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,' negativ
785,2.0,2.0,1.0,0.0,1.0,1.0,1.0,1.0,' negativ
786,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,' negativ
787,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,' negativ
788,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,' negativ
789,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,' negativ
790,2.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,' negativ
791,1.0,2.0,1.0,0.0,1.0,1.0,0.0,1.0,' negativ
792,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,' negativ
793,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,' negativ
794,2.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,' negativ
795,2.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,' negativ
796,0.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,' negativ
797,0.0,2.0,2.0,0.0,1.0,1.0,1.0,1.0,' negativ
798,0.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,' negativ
799,2.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,' negativ
800,2.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,' negativ
801,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,' negativ
802,0.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,' negativ
803,0.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,' negativ
804,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,' negativ
805,2.0,2.0,1.0,0.0,1.0,1.0,2.0,1.0,' negativ
806,0.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,' negativ
807,2.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,' negativ
808,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,' negativ
809,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,' negativ
810,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,' negativ
811,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,' negativ
812,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,' negativ
813,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,' negativ
814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,' negativ
815,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,' negativ
816,0.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,' negativ
817,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,' negativ
818,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,' negativ
819,0.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,' negativ
820,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,' negativ
821,2.0,2.0,2.0,1.0,1.0,1.0,1.0,0.0,' negativ
822,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,' negativ
823,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,' negativ
824,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,' negativ
825,2.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,' negativ
826,2.0,2.0,2.0,0.0,1.0,1.0,1.0,1.0,' negativ
827,2.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,' negativ
828,0.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,' negativ
829,0.0,2.0,2.0,0.0,1.0,1.0,1.0,1.0,' negativ
830,2.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,' negativ
831,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,' negativ
832,0.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,' negativ
833,0.0,2.0,2.0,0.0,1.0,1.0,0.0,1.0,' negativ
834,0.0,2.0,2.0,0.0,1.0,1.0,1.0,1.0,' negativ
835,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,' negativ
836,0.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,' negativ
837,0.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,' negativ
838,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,' negativ
839,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,' negativ
840,2.0,2.0,2.0,0.0,1.0,1.0,1.0,1.0,' negativ
841,0.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,' negativ
842,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,' negativ
843,2.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,' negativ
844,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,' negativ
845,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,' negativ
846,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,' negativ
847,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,' negativ
848,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,' negativ
849,2.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,' negativ
850,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,' negativ
851,2.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,' negativ
852,0.0,2.0,2.0,0.0,1.0,1.0,1.0,1.0,' negativ
853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,' negativ
854,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,' negativ
855,0.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,' negativ
856,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,' negativ
857,2.0,2.0,2.0,0.0,1.0,1.0,1.0,1.0,' negativ
858,2.0,2.0,2.0,0.0,2.0,1.0,2.0,2.0,' negativ
859,0.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,' negativ
860,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,' negativ
861,2.0,2.0,2.0,0.0,1.0,1.0,1.0,1.0,' negativ
862,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,' negativ
863,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,' negativ
864,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,' negativ
865,2.0,2.0,2.0,0.0,1.0,1.0,1.0,1.0,' negativ
866,0.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,' negativ
867,0.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,' negativ
868,0.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,' negativ
869,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,' negativ
870,0.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,' negativ
871,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,' negativ
872,2.0,2.0,1.0,0.0,1.0,1.0,1.0,1.0,' negativ
873,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,' negativ
874,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,' negativ
875,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,' negativ
876,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,' negativ
877,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,' negativ
878,0.0,2.0,1.0,0.0,1.0,1.0,1.0,1.0,' negativ
879,0.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,' negativ
880,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,' negativ
881,0.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,' negativ
882,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,' negativ
883,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,' negativ
884,1.0,2.0,2.0,0.0,1.0,1.0,1.0,1.0,' negativ
885,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,' negativ
886,0.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,' negativ
887,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,' negativ
888,0.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,' negativ
889,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,' negativ
890,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,' negativ
891,2.0,2.0,2.0,0.0,1.0,1.0,1.0,1.0,' negativ
892,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,' negativ
893,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,' negativ
894,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,' negativ
895,2.0,2.0,2.0,1.0,2.0,1.0,0.0,2.0,' negativ
896,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,' negativ
897,2.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,' negativ
898,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,' negativ
899,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,' negativ
900,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,' negativ
901,0.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,' negativ
902,0.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,' negativ
903,0.0,2.0,1.0,0.0,1.0,0.0,2.0,1.0,' negativ
904,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,' negativ
905,2.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,' negativ
906,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,' negativ
907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,' negativ
908,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,' negativ
909,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,' negativ
910,0.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,' negativ
911,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,' negativ
912,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,' negativ
913,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,' negativ
914,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,' negativ
915,0.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,' negativ
916,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,' negativ
917,0.0,2.0,2.0,1.0,1.0,0.0,1.0,1.0,' negativ
918,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,' negativ
919,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,' negativ
920,2.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,' negativ
921,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,' negativ
922,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,' negativ
923,2.0,2.0,1.0,0.0,1.0,1.0,1.0,1.0,' negativ
924,0.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,' negativ
925,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,' negativ
926,2.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,' negativ
927,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,' negativ
928,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,' negativ
929,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,' negativ
930,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,' negativ
931,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,' negativ
932,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,' negativ
933,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,' negativ
934,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,' negativ
935,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,' negativ
936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,' negativ
937,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,' negativ
938,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,' negativ
939,2.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,' negativ
940,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,' negativ
941,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,' negativ
942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,' negativ
943,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,' negativ
944,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,' negativ
945,2.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,' negativ
946,2.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,' negativ
947,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,' negativ
948,2.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,' negativ
949,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,' negativ
950,0.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,' negativ
951,2.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,' negativ
952,0.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,' negativ
953,0.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,' negativ
954,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,' negativ
955,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,' negativ
956,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,' negativ
957,0.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,' negativ
958,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,' negativ
959,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,' negativ
960,0.0,2.0,1.0,1.0,1.0,1.0,0.0,1.0,' negativ
961,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,' negativ
962,0.0,2.0,1.0,0.0,1.0,1.0,1.0,1.0,' negativ
963,2.0,2.0,2.0,0.0,1.0,1.0,1.0,1.0,' negativ
964,0.0,2.0,2.0,0.0,2.0,1.0,2.0,0.0,' negativ
965,0.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,' negativ
966,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,' negativ
967,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,' negativ
968,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,' negativ
969,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,' negativ
970,0.0,2.0,2.0,0.0,1.0,1.0,1.0,1.0,' negativ
971,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,' negativ
972,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,' negativ
973,2.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,' negativ
974,0.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,' negativ
975,0.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,' negativ
976,2.0,2.0,2.0,0.0,1.0,1.0,1.0,1.0,' negativ
977,0.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,' negativ
978,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,' negativ
979,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,' negativ
980,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,' negativ
981,0.0,2.0,2.0,0.0,1.0,1.0,1.0,1.0,' negativ
982,2.0,2.0,2.0,0.0,1.0,1.0,1.0,1.0,' negativ
983,2.0,2.0,2.0,0.0,1.0,1.0,1.0,1.0,' negativ
984,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,' negativ
985,0.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,' negativ
986,2.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,' negativ
987,2.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,' negativ
988,0.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,' negativ
989,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,' negativ
990,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,' negativ
991,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,' negativ
992,0.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,' negativ
993,2.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,' negativ
994,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,' negativ
995,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,' negativ
996,2.0,2.0,2.0,1.0,1.0,1.0,0.0,2.0,' negativ
997,0.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,' negativ
998,2.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,' negativ
999,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,' negativ
1000,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,' negativ
1001,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,' negativ
1002,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,' negativ
1003,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,' negativ
1004,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,' negativ
1005,0.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,' negativ
1006,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,' negativ
1007,2.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,' negativ
1008,0.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,' negativ
1009,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,' negativ
1010,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,' negativ
1011,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,' negativ
1012,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,' negativ
1013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,' negativ
1014,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,' negativ
1015,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,' negativ
1016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,' negativ
1017,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,' negativ
1018,2.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,' negativ
1019,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,' negativ
1020,2.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,' negativ
1021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,' negativ
1022,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,' negativ
1023,0.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,' negativ
1024,2.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,' negativ
1025,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,' negativ
1026,0.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,' negativ
1027,2.0,2.0,1.0,0.0,1.0,1.0,1.0,1.0,' negativ
1028,2.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,' negativ
1029,0.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,' negativ
1030,0.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,' negativ
1031,0.0,2.0,2.0,0.0,1.0,1.0,1.0,1.0,' negativ
1032,0.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,' negativ
1033,0.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,' negativ
1034,0.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,' negativ
1035,0.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,' negativ
1036,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,' negativ
1037,0.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,' negativ
1038,2.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0,' negativ
1039,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,' negativ
1040,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,' negativ
1041,0.0,2.0,1.0,0.0,1.0,1.0,1.0,1.0,' negativ
1042,2.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,' negativ
1043,0.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,' negativ
1044,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,' negativ
1045,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,' negativ
1046,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,' negativ
1047,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,' negativ
1048,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,' negativ
1049,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,' negativ
1050,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,' negativ
1051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,' negativ
1052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,' negativ
