@relation ./ML-assignments/Assignment6/databases_disc/databases_KBN2_arff/abalone-17_vs_7-8-9-10/KBN2abalone-17_vs_7-8-9-10-5-2tra.dat

@attribute  numeric
@attribute 0 numeric
@attribute 1 numeric
@attribute 2 numeric
@attribute 3 numeric
@attribute 4 numeric
@attribute 5 numeric
@attribute 6 numeric
@attribute 7 numeric
@attribute Class {' negative'}
@data
701,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,' negativ
702,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,' negativ
703,1.0,3.0,3.0,1.0,2.0,2.0,2.0,2.0,' negativ
704,1.0,4.0,4.0,2.0,3.0,3.0,3.0,3.0,' negativ
705,0.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,' negativ
706,1.0,3.0,4.0,2.0,3.0,3.0,3.0,2.0,' negativ
707,2.0,4.0,3.0,1.0,2.0,2.0,2.0,2.0,' negativ
708,0.0,2.0,2.0,0.0,1.0,1.0,1.0,1.0,' negativ
709,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,' negativ
710,0.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,' negativ
711,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,' negativ
712,0.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,' negativ
713,0.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,' negativ
714,1.0,3.0,3.0,1.0,1.0,2.0,1.0,2.0,' negativ
715,0.0,3.0,3.0,1.0,1.0,1.0,2.0,2.0,' negativ
716,0.0,3.0,3.0,1.0,1.0,1.0,1.0,2.0,' negativ
717,1.0,3.0,3.0,2.0,2.0,1.0,2.0,2.0,' negativ
718,0.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,' negativ
719,0.0,3.0,3.0,1.0,2.0,2.0,2.0,1.0,' negativ
720,0.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,' negativ
721,0.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,' negativ
722,1.0,3.0,3.0,1.0,2.0,2.0,2.0,2.0,' negativ
723,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,' negativ
724,1.0,2.0,2.0,0.0,1.0,0.0,1.0,1.0,' negativ
725,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,' negativ
726,0.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,' negativ
727,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,' negativ
728,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,' negativ
729,2.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,' negativ
730,0.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,' negativ
731,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,' negativ
732,1.0,2.0,3.0,1.0,2.0,1.0,2.0,2.0,' negativ
733,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,' negativ
734,0.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,' negativ
735,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,' negativ
736,2.0,2.0,3.0,1.0,1.0,1.0,2.0,1.0,' negativ
737,0.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,' negativ
738,0.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,' negativ
739,1.0,3.0,3.0,1.0,2.0,3.0,2.0,1.0,' negativ
740,2.0,3.0,3.0,1.0,2.0,2.0,2.0,2.0,' negativ
741,0.0,3.0,3.0,1.0,1.0,2.0,1.0,2.0,' negativ
742,1.0,2.0,3.0,1.0,2.0,2.0,2.0,2.0,' negativ
743,2.0,3.0,3.0,1.0,2.0,2.0,2.0,1.0,' negativ
744,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,' negativ
745,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,' negativ
746,0.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,' negativ
747,0.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,' negativ
748,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,' negativ
749,0.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,' negativ
750,1.0,3.0,3.0,1.0,1.0,1.0,1.0,2.0,' negativ
751,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,' negativ
752,2.0,1.0,2.0,4.0,1.0,1.0,1.0,1.0,' negativ
753,0.0,2.0,2.0,0.0,1.0,1.0,1.0,1.0,' negativ
754,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,' negativ
755,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,' negativ
756,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,' negativ
757,1.0,2.0,2.0,0.0,1.0,1.0,1.0,1.0,' negativ
758,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,' negativ
759,0.0,1.0,1.0,0.0,2.0,2.0,2.0,0.0,' negativ
760,0.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,' negativ
761,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,' negativ
762,1.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,' negativ
763,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,' negativ
764,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,' negativ
765,0.0,2.0,3.0,2.0,1.0,1.0,1.0,1.0,' negativ
766,2.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,' negativ
767,0.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,' negativ
768,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,' negativ
769,0.0,2.0,2.0,0.0,0.0,0.0,1.0,1.0,' negativ
770,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,' negativ
771,1.0,2.0,3.0,1.0,1.0,1.0,2.0,1.0,' negativ
772,0.0,2.0,2.0,1.0,0.0,0.0,1.0,1.0,' negativ
773,1.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,' negativ
774,2.0,2.0,3.0,1.0,1.0,1.0,1.0,2.0,' negativ
775,1.0,2.0,2.0,1.0,1.0,0.0,1.0,1.0,' negativ
776,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,' negativ
777,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,' negativ
778,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,' negativ
779,2.0,2.0,3.0,2.0,2.0,1.0,2.0,2.0,' negativ
780,1.0,2.0,2.0,0.0,1.0,1.0,1.0,1.0,' negativ
781,1.0,3.0,3.0,1.0,2.0,1.0,2.0,3.0,' negativ
782,2.0,3.0,3.0,1.0,2.0,2.0,3.0,2.0,' negativ
783,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,' negativ
784,1.0,2.0,3.0,1.0,1.0,1.0,1.0,2.0,' negativ
785,2.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,' negativ
786,2.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,' negativ
787,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,' negativ
788,1.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,' negativ
789,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,' negativ
790,1.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,' negativ
791,2.0,3.0,3.0,1.0,2.0,1.0,2.0,3.0,' negativ
792,2.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,' negativ
793,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,' negativ
794,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,' negativ
795,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,' negativ
796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,' negativ
797,2.0,3.0,4.0,2.0,2.0,2.0,3.0,3.0,' negativ
798,2.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,' negativ
799,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,' negativ
800,2.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,' negativ
801,2.0,2.0,2.0,1.0,1.0,0.0,1.0,1.0,' negativ
802,2.0,2.0,2.0,1.0,0.0,0.0,1.0,1.0,' negativ
803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,' negativ
804,1.0,1.0,2.0,1.0,1.0,0.0,0.0,2.0,' negativ
805,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,' negativ
806,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,' negativ
807,2.0,2.0,3.0,2.0,1.0,1.0,2.0,2.0,' negativ
808,1.0,3.0,3.0,2.0,2.0,2.0,3.0,2.0,' negativ
809,2.0,1.0,2.0,0.0,1.0,0.0,1.0,1.0,' negativ
810,0.0,1.0,2.0,1.0,0.0,1.0,1.0,1.0,' negativ
811,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,' negativ
812,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,' negativ
813,2.0,3.0,3.0,2.0,1.0,1.0,1.0,2.0,' negativ
814,2.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,' negativ
815,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,' negativ
816,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,' negativ
817,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,' negativ
818,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,' negativ
819,0.0,2.0,2.0,1.0,1.0,1.0,1.0,0.0,' negativ
820,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,' negativ
821,2.0,3.0,3.0,1.0,1.0,1.0,2.0,2.0,' negativ
822,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,' negativ
823,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,' negativ
824,0.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,' negativ
825,0.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,' negativ
826,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,' negativ
827,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,' negativ
828,2.0,2.0,2.0,1.0,0.0,0.0,0.0,1.0,' negativ
829,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,' negativ
830,2.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,' negativ
831,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,' negativ
832,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,' negativ
833,1.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,' negativ
834,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,' negativ
835,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,' negativ
836,2.0,2.0,2.0,1.0,1.0,0.0,1.0,1.0,' negativ
837,1.0,1.0,2.0,2.0,1.0,0.0,1.0,1.0,' negativ
838,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,' negativ
839,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,' negativ
840,0.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,' negativ
841,0.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,' negativ
842,0.0,2.0,2.0,0.0,1.0,0.0,0.0,1.0,' negativ
843,2.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,' negativ
844,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,' negativ
845,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,' negativ
846,1.0,3.0,3.0,1.0,2.0,2.0,2.0,2.0,' negativ
847,1.0,3.0,3.0,2.0,2.0,2.0,3.0,3.0,' negativ
848,1.0,3.0,3.0,2.0,2.0,2.0,3.0,3.0,' negativ
849,1.0,3.0,4.0,1.0,3.0,3.0,3.0,3.0,' negativ
850,1.0,4.0,4.0,2.0,3.0,3.0,3.0,3.0,' negativ
851,1.0,4.0,4.0,2.0,3.0,3.0,3.0,3.0,' negativ
852,2.0,4.0,4.0,2.0,3.0,3.0,3.0,2.0,' negativ
853,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,' negativ
854,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,' negativ
855,2.0,3.0,3.0,2.0,2.0,3.0,2.0,2.0,' negativ
856,2.0,3.0,3.0,1.0,2.0,1.0,1.0,2.0,' negativ
857,2.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,' negativ
858,1.0,3.0,3.0,2.0,2.0,2.0,3.0,2.0,' negativ
859,2.0,3.0,3.0,2.0,2.0,3.0,2.0,2.0,' negativ
860,2.0,3.0,3.0,1.0,2.0,2.0,2.0,2.0,' negativ
861,1.0,3.0,3.0,1.0,2.0,2.0,2.0,2.0,' negativ
862,2.0,3.0,4.0,1.0,2.0,3.0,3.0,2.0,' negativ
863,1.0,3.0,3.0,2.0,3.0,3.0,3.0,2.0,' negativ
864,2.0,4.0,4.0,2.0,3.0,3.0,3.0,3.0,' negativ
865,2.0,4.0,4.0,2.0,3.0,3.0,3.0,3.0,' negativ
866,1.0,4.0,4.0,2.0,3.0,3.0,3.0,3.0,' negativ
867,2.0,4.0,3.0,2.0,3.0,3.0,3.0,1.0,' negativ
868,0.0,2.0,2.0,1.0,1.0,0.0,1.0,1.0,' negativ
869,1.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,' negativ
870,0.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,' negativ
871,0.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,' negativ
872,1.0,3.0,2.0,1.0,1.0,2.0,1.0,1.0,' negativ
873,1.0,3.0,3.0,1.0,2.0,2.0,2.0,2.0,' negativ
874,2.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,' negativ
875,1.0,3.0,3.0,1.0,2.0,3.0,2.0,2.0,' negativ
876,1.0,3.0,3.0,1.0,2.0,2.0,2.0,2.0,' negativ
877,2.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,' negativ
878,1.0,3.0,3.0,1.0,2.0,2.0,2.0,2.0,' negativ
879,1.0,3.0,3.0,1.0,2.0,2.0,2.0,2.0,' negativ
880,1.0,3.0,3.0,2.0,4.0,4.0,4.0,4.0,' negativ
881,1.0,3.0,3.0,1.0,2.0,2.0,2.0,2.0,' negativ
882,1.0,3.0,3.0,1.0,2.0,2.0,2.0,2.0,' negativ
883,2.0,3.0,3.0,2.0,2.0,2.0,3.0,2.0,' negativ
884,1.0,3.0,3.0,1.0,2.0,2.0,2.0,2.0,' negativ
885,2.0,3.0,3.0,2.0,2.0,2.0,3.0,2.0,' negativ
886,2.0,3.0,3.0,2.0,2.0,2.0,2.0,3.0,' negativ
887,1.0,3.0,4.0,1.0,3.0,4.0,2.0,2.0,' negativ
888,2.0,3.0,3.0,1.0,2.0,2.0,2.0,2.0,' negativ
889,2.0,3.0,3.0,2.0,2.0,2.0,3.0,2.0,' negativ
890,2.0,4.0,4.0,2.0,3.0,3.0,3.0,3.0,' negativ
891,2.0,4.0,4.0,2.0,3.0,3.0,4.0,4.0,' negativ
892,0.0,4.0,4.0,2.0,3.0,3.0,3.0,3.0,' negativ
893,2.0,4.0,4.0,2.0,3.0,3.0,3.0,3.0,' negativ
894,2.0,4.0,4.0,2.0,3.0,3.0,3.0,3.0,' negativ
895,1.0,4.0,4.0,2.0,4.0,4.0,4.0,4.0,' negativ
896,2.0,4.0,4.0,2.0,3.0,3.0,2.0,3.0,' negativ
897,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,' negativ
898,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,' negativ
899,1.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,' negativ
900,0.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,' negativ
901,0.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,' negativ
902,0.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,' negativ
903,1.0,2.0,3.0,2.0,2.0,2.0,1.0,1.0,' negativ
904,0.0,2.0,2.0,0.0,1.0,1.0,1.0,1.0,' negativ
905,1.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,' negativ
906,0.0,2.0,3.0,1.0,1.0,1.0,1.0,2.0,' negativ
907,2.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,' negativ
908,2.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,' negativ
909,0.0,3.0,3.0,1.0,1.0,1.0,1.0,2.0,' negativ
910,0.0,3.0,3.0,1.0,1.0,1.0,2.0,2.0,' negativ
911,0.0,3.0,3.0,1.0,2.0,1.0,2.0,2.0,' negativ
912,0.0,3.0,3.0,1.0,1.0,1.0,1.0,2.0,' negativ
913,0.0,3.0,3.0,1.0,2.0,3.0,1.0,2.0,' negativ
914,2.0,3.0,3.0,1.0,2.0,2.0,3.0,2.0,' negativ
915,1.0,3.0,3.0,1.0,2.0,2.0,2.0,2.0,' negativ
916,2.0,3.0,3.0,2.0,2.0,2.0,2.0,3.0,' negativ
917,1.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,' negativ
918,0.0,3.0,3.0,1.0,1.0,1.0,2.0,2.0,' negativ
919,2.0,3.0,3.0,2.0,2.0,2.0,2.0,3.0,' negativ
920,0.0,3.0,3.0,1.0,2.0,2.0,2.0,2.0,' negativ
921,1.0,3.0,3.0,2.0,2.0,2.0,3.0,3.0,' negativ
922,1.0,4.0,3.0,2.0,2.0,2.0,2.0,3.0,' negativ
923,2.0,4.0,4.0,2.0,3.0,3.0,3.0,3.0,' negativ
924,2.0,4.0,4.0,2.0,3.0,3.0,4.0,3.0,' negativ
925,2.0,4.0,4.0,2.0,3.0,3.0,3.0,3.0,' negativ
926,1.0,4.0,4.0,2.0,3.0,3.0,4.0,3.0,' negativ
927,1.0,4.0,4.0,2.0,4.0,4.0,4.0,4.0,' negativ
928,2.0,4.0,4.0,2.0,4.0,4.0,4.0,4.0,' negativ
929,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,' negativ
930,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,' negativ
931,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,' negativ
932,1.0,2.0,2.0,0.0,1.0,1.0,1.0,1.0,' negativ
933,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,' negativ
934,0.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,' negativ
935,2.0,3.0,2.0,1.0,1.0,1.0,2.0,1.0,' negativ
936,1.0,3.0,3.0,2.0,1.0,1.0,2.0,2.0,' negativ
937,2.0,3.0,3.0,1.0,2.0,2.0,2.0,1.0,' negativ
938,2.0,3.0,3.0,1.0,2.0,2.0,2.0,2.0,' negativ
939,1.0,3.0,3.0,2.0,3.0,3.0,2.0,3.0,' negativ
940,2.0,3.0,4.0,2.0,3.0,2.0,3.0,3.0,' negativ
941,2.0,3.0,4.0,2.0,3.0,3.0,3.0,3.0,' negativ
942,1.0,4.0,3.0,1.0,2.0,2.0,3.0,3.0,' negativ
943,0.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,' negativ
944,0.0,2.0,2.0,1.0,0.0,0.0,1.0,1.0,' negativ
945,0.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,' negativ
946,0.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,' negativ
947,1.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,' negativ
948,0.0,2.0,2.0,1.0,1.0,0.0,1.0,1.0,' negativ
949,0.0,2.0,3.0,2.0,2.0,1.0,2.0,2.0,' negativ
950,0.0,2.0,3.0,1.0,1.0,1.0,1.0,2.0,' negativ
951,0.0,2.0,3.0,1.0,1.0,1.0,1.0,2.0,' negativ
952,0.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,' negativ
953,0.0,3.0,3.0,1.0,1.0,1.0,1.0,2.0,' negativ
954,0.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,' negativ
955,0.0,3.0,3.0,2.0,1.0,1.0,2.0,2.0,' negativ
956,1.0,3.0,3.0,1.0,1.0,1.0,2.0,2.0,' negativ
957,1.0,3.0,3.0,1.0,1.0,1.0,1.0,2.0,' negativ
958,0.0,3.0,3.0,2.0,2.0,1.0,2.0,2.0,' negativ
959,1.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,' negativ
960,0.0,3.0,3.0,1.0,1.0,1.0,1.0,2.0,' negativ
961,2.0,3.0,3.0,1.0,2.0,3.0,2.0,3.0,' negativ
962,1.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,' negativ
963,2.0,3.0,3.0,1.0,2.0,2.0,2.0,2.0,' negativ
964,0.0,3.0,3.0,1.0,1.0,2.0,2.0,2.0,' negativ
965,2.0,3.0,3.0,2.0,2.0,2.0,2.0,3.0,' negativ
966,1.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,' negativ
967,0.0,4.0,3.0,1.0,2.0,1.0,1.0,2.0,' negativ
968,2.0,4.0,3.0,2.0,2.0,2.0,2.0,3.0,' negativ
969,0.0,4.0,4.0,1.0,2.0,2.0,3.0,2.0,' negativ
970,1.0,4.0,4.0,2.0,2.0,2.0,3.0,3.0,' negativ
971,2.0,4.0,4.0,2.0,3.0,3.0,3.0,3.0,' negativ
972,1.0,4.0,4.0,1.0,3.0,3.0,3.0,3.0,' negativ
973,2.0,4.0,4.0,2.0,3.0,3.0,3.0,3.0,' negativ
974,1.0,4.0,4.0,2.0,3.0,3.0,3.0,3.0,' negativ
975,2.0,4.0,4.0,1.0,2.0,2.0,2.0,3.0,' negativ
976,1.0,4.0,4.0,2.0,3.0,3.0,3.0,3.0,' negativ
977,1.0,4.0,4.0,2.0,3.0,3.0,3.0,3.0,' negativ
978,1.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,' negativ
979,0.0,2.0,1.0,2.0,2.0,1.0,2.0,3.0,' negativ
980,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,' negativ
981,2.0,3.0,2.0,1.0,2.0,3.0,3.0,2.0,' negativ
982,1.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,' negativ
983,1.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,' negativ
984,1.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,' negativ
985,1.0,4.0,4.0,2.0,3.0,3.0,3.0,3.0,' negativ
986,1.0,4.0,4.0,2.0,3.0,3.0,3.0,3.0,' negativ
987,2.0,4.0,4.0,2.0,3.0,3.0,3.0,4.0,' negativ
988,2.0,4.0,4.0,2.0,3.0,3.0,4.0,4.0,' negativ
989,2.0,4.0,4.0,2.0,4.0,4.0,4.0,4.0,' negativ
990,0.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,' negativ
991,0.0,2.0,2.0,1.0,0.0,0.0,1.0,1.0,' negativ
992,0.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,' negativ
993,0.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,' negativ
994,0.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,' negativ
995,0.0,2.0,3.0,2.0,1.0,1.0,1.0,2.0,' negativ
996,0.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,' negativ
997,0.0,2.0,3.0,1.0,2.0,3.0,2.0,2.0,' negativ
998,2.0,2.0,3.0,2.0,2.0,1.0,2.0,2.0,' negativ
999,0.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,' negativ
1000,0.0,3.0,3.0,2.0,1.0,1.0,2.0,2.0,' negativ
1001,1.0,3.0,3.0,1.0,2.0,2.0,2.0,2.0,' negativ
1002,1.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,' negativ
1003,2.0,3.0,3.0,1.0,1.0,2.0,1.0,2.0,' negativ
1004,1.0,3.0,3.0,1.0,1.0,1.0,2.0,2.0,' negativ
1005,1.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,' negativ
1006,2.0,3.0,3.0,2.0,2.0,2.0,2.0,3.0,' negativ
1007,2.0,3.0,3.0,2.0,1.0,1.0,2.0,2.0,' negativ
1008,1.0,3.0,3.0,1.0,2.0,1.0,2.0,2.0,' negativ
1009,2.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,' negativ
1010,1.0,3.0,3.0,1.0,2.0,2.0,3.0,2.0,' negativ
1011,1.0,4.0,4.0,1.0,3.0,2.0,3.0,3.0,' negativ
1012,1.0,4.0,3.0,1.0,3.0,3.0,4.0,3.0,' negativ
1013,1.0,4.0,4.0,2.0,3.0,3.0,3.0,3.0,' negativ
1014,1.0,4.0,4.0,2.0,3.0,3.0,3.0,2.0,' negativ
1015,1.0,4.0,4.0,2.0,3.0,3.0,2.0,3.0,' negativ
1016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,' negativ
1017,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,' negativ
1018,2.0,2.0,3.0,1.0,1.0,1.0,2.0,1.0,' negativ
1019,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,' negativ
1020,2.0,3.0,2.0,2.0,2.0,1.0,2.0,2.0,' negativ
1021,1.0,4.0,4.0,2.0,3.0,3.0,4.0,3.0,' negativ
1022,0.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,' negativ
1023,1.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,' negativ
1024,2.0,2.0,3.0,1.0,1.0,1.0,2.0,1.0,' negativ
1025,2.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,' negativ
1026,1.0,3.0,2.0,1.0,2.0,2.0,2.0,2.0,' negativ
1027,2.0,3.0,3.0,1.0,2.0,2.0,2.0,2.0,' negativ
1028,1.0,3.0,3.0,1.0,2.0,2.0,2.0,2.0,' negativ
1029,1.0,4.0,4.0,1.0,3.0,3.0,2.0,3.0,' negativ
1030,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,' negativ
1031,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,' negativ
1032,0.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,' negativ
1033,0.0,1.0,2.0,1.0,0.0,0.0,1.0,1.0,' negativ
1034,0.0,2.0,2.0,0.0,0.0,0.0,1.0,1.0,' negativ
1035,1.0,3.0,3.0,1.0,2.0,2.0,2.0,2.0,' negativ
1036,1.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,' negativ
1037,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,' negativ
1038,1.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,' negativ
1039,2.0,3.0,3.0,2.0,2.0,2.0,3.0,3.0,' negativ
1040,2.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,' negativ
1041,2.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,' negativ
1042,2.0,3.0,3.0,2.0,2.0,1.0,2.0,2.0,' negativ
1043,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,' negativ
1044,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,' negativ
1045,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,' negativ
1046,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,' negativ
1047,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,' negativ
1048,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,' negativ
1049,2.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,' negativ
1050,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,' negativ
1051,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,' negativ
1052,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,' negativ
